   R/R_sun      m/M_sun       T         Li    Be 
 9.75258e-04 1.00192e-07 1.56612e+07 -11 -11  
 9.90345e-04 1.04914e-07 1.56612e+07 -11 -11  
 1.00566e-03 1.09858e-07 1.56612e+07 -11 -11  
 1.02122e-03 1.15036e-07 1.56612e+07 -11 -11  
 1.03702e-03 1.20457e-07 1.56612e+07 -11 -11  
 1.05306e-03 1.26134e-07 1.56611e+07 -11 -11  
 1.06935e-03 1.32079e-07 1.56611e+07 -11 -11  
 1.08589e-03 1.38304e-07 1.56611e+07 -11 -11  
 1.10269e-03 1.44822e-07 1.56611e+07 -11 -11  
 1.11975e-03 1.51647e-07 1.56611e+07 -11 -11  
 1.13707e-03 1.58794e-07 1.56611e+07 -11 -11  
 1.15466e-03 1.66278e-07 1.56611e+07 -11 -11  
 1.17252e-03 1.74114e-07 1.56610e+07 -11 -11  
 1.19066e-03 1.82320e-07 1.56610e+07 -11 -11  
 1.20908e-03 1.90912e-07 1.56610e+07 -11 -11  
 1.22778e-03 1.99910e-07 1.56610e+07 -11 -11  
 1.24678e-03 2.09331e-07 1.56610e+07 -11 -11  
 1.26606e-03 2.19196e-07 1.56610e+07 -11 -11  
 1.28565e-03 2.29527e-07 1.56610e+07 -11 -11  
 1.30554e-03 2.40344e-07 1.56609e+07 -11 -11  
 1.32573e-03 2.51671e-07 1.56609e+07 -11 -11  
 1.34624e-03 2.63532e-07 1.56609e+07 -11 -11  
 1.36707e-03 2.75952e-07 1.56609e+07 -11 -11  
 1.38821e-03 2.88957e-07 1.56609e+07 -11 -11  
 1.40969e-03 3.02575e-07 1.56608e+07 -11 -11  
 1.43150e-03 3.16835e-07 1.56608e+07 -11 -11  
 1.45364e-03 3.31767e-07 1.56608e+07 -11 -11  
 1.47613e-03 3.47403e-07 1.56608e+07 -11 -11  
 1.49897e-03 3.63776e-07 1.56607e+07 -11 -11  
 1.52216e-03 3.80920e-07 1.56607e+07 -11 -11  
 1.54570e-03 3.98872e-07 1.56607e+07 -11 -11  
 1.56962e-03 4.17670e-07 1.56607e+07 -11 -11  
 1.59390e-03 4.37354e-07 1.56606e+07 -11 -11  
 1.61856e-03 4.57966e-07 1.56606e+07 -11 -11  
 1.64360e-03 4.79550e-07 1.56606e+07 -11 -11  
 1.66902e-03 5.02150e-07 1.56606e+07 -11 -11  
 1.69484e-03 5.25816e-07 1.56605e+07 -11 -11  
 1.72106e-03 5.50597e-07 1.56605e+07 -11 -11  
 1.74769e-03 5.76545e-07 1.56605e+07 -11 -11  
 1.77473e-03 6.03717e-07 1.56604e+07 -11 -11  
 1.80218e-03 6.32169e-07 1.56604e+07 -11 -11  
 1.83006e-03 6.61963e-07 1.56604e+07 -11 -11  
 1.85837e-03 6.93160e-07 1.56603e+07 -11 -11  
 1.88712e-03 7.25828e-07 1.56603e+07 -11 -11  
 1.91632e-03 7.60035e-07 1.56603e+07 -11 -11  
 1.94597e-03 7.95854e-07 1.56602e+07 -11 -11  
 1.97607e-03 8.33362e-07 1.56602e+07 -11 -11  
 2.00664e-03 8.72637e-07 1.56601e+07 -11 -11  
 2.03769e-03 9.13763e-07 1.56601e+07 -11 -11  
 2.06921e-03 9.56827e-07 1.56600e+07 -11 -11  
 2.10122e-03 1.00192e-06 1.56600e+07 -11 -11  
 2.13373e-03 1.04914e-06 1.56600e+07 -11 -11  
 2.16674e-03 1.09858e-06 1.56599e+07 -11 -11  
 2.20027e-03 1.15036e-06 1.56599e+07 -11 -11  
 2.23431e-03 1.20457e-06 1.56598e+07 -11 -11  
 2.26888e-03 1.26134e-06 1.56597e+07 -11 -11  
 2.30398e-03 1.32079e-06 1.56597e+07 -11 -11  
 2.33963e-03 1.38304e-06 1.56596e+07 -11 -11  
 2.37582e-03 1.44822e-06 1.56596e+07 -11 -11  
 2.41258e-03 1.51647e-06 1.56595e+07 -11 -11  
 2.44991e-03 1.58794e-06 1.56595e+07 -11 -11  
 2.48781e-03 1.66278e-06 1.56594e+07 -11 -11  
 2.52630e-03 1.74114e-06 1.56593e+07 -11 -11  
 2.56539e-03 1.82320e-06 1.56593e+07 -11 -11  
 2.60508e-03 1.90912e-06 1.56592e+07 -11 -11  
 2.64539e-03 1.99910e-06 1.56591e+07 -11 -11  
 2.68632e-03 2.09331e-06 1.56590e+07 -11 -11  
 2.72789e-03 2.19196e-06 1.56590e+07 -11 -11  
 2.77009e-03 2.29527e-06 1.56589e+07 -11 -11  
 2.81295e-03 2.40344e-06 1.56588e+07 -11 -11  
 2.85648e-03 2.51671e-06 1.56587e+07 -11 -11  
 2.90068e-03 2.63532e-06 1.56586e+07 -11 -11  
 2.94556e-03 2.75952e-06 1.56585e+07 -11 -11  
 2.99114e-03 2.88957e-06 1.56584e+07 -11 -11  
 3.03742e-03 3.02575e-06 1.56583e+07 -11 -11  
 3.08442e-03 3.16835e-06 1.56582e+07 -11 -11  
 3.13214e-03 3.31767e-06 1.56581e+07 -11 -11  
 3.18061e-03 3.47403e-06 1.56580e+07 -11 -11  
 3.22983e-03 3.63776e-06 1.56579e+07 -11 -11  
 3.27981e-03 3.80920e-06 1.56578e+07 -11 -11  
 3.33056e-03 3.98872e-06 1.56577e+07 -11 -11  
 3.38210e-03 4.17670e-06 1.56576e+07 -11 -11  
 3.43443e-03 4.37354e-06 1.56575e+07 -11 -11  
 3.48758e-03 4.57966e-06 1.56573e+07 -11 -11  
 3.54155e-03 4.79550e-06 1.56572e+07 -11 -11  
 3.59636e-03 5.02150e-06 1.56571e+07 -11 -11  
 3.65201e-03 5.25816e-06 1.56569e+07 -11 -11  
 3.70853e-03 5.50597e-06 1.56568e+07 -11 -11  
 3.76592e-03 5.76545e-06 1.56566e+07 -11 -11  
 3.82420e-03 6.03717e-06 1.56565e+07 -11 -11  
 3.88339e-03 6.32169e-06 1.56563e+07 -11 -11  
 3.94349e-03 6.61963e-06 1.56562e+07 -11 -11  
 4.00452e-03 6.93160e-06 1.56560e+07 -11 -11  
 4.06650e-03 7.25828e-06 1.56558e+07 -11 -11  
 4.12943e-03 7.60035e-06 1.56556e+07 -11 -11  
 4.19335e-03 7.95854e-06 1.56555e+07 -11 -11  
 4.25825e-03 8.33362e-06 1.56553e+07 -11 -11  
 4.32416e-03 8.72637e-06 1.56551e+07 -11 -11  
 4.39109e-03 9.13763e-06 1.56549e+07 -11 -11  
 4.45906e-03 9.56827e-06 1.56547e+07 -11 -11  
 4.52808e-03 1.00192e-05 1.56545e+07 -11 -11  
 4.59817e-03 1.04914e-05 1.56542e+07 -11 -11  
 4.66934e-03 1.09858e-05 1.56540e+07 -11 -11  
 4.74162e-03 1.15036e-05 1.56538e+07 -11 -11  
 4.81502e-03 1.20457e-05 1.56535e+07 -11 -11  
 4.88956e-03 1.26134e-05 1.56533e+07 -11 -11  
 4.96526e-03 1.32079e-05 1.56530e+07 -11 -11  
 5.04212e-03 1.38304e-05 1.56528e+07 -11 -11  
 5.12018e-03 1.44822e-05 1.56525e+07 -11 -11  
 5.19945e-03 1.51647e-05 1.56522e+07 -11 -11  
 5.27995e-03 1.58794e-05 1.56519e+07 -11 -11  
 5.36170e-03 1.66278e-05 1.56516e+07 -11 -11  
 5.44472e-03 1.74114e-05 1.56513e+07 -11 -11  
 5.52902e-03 1.82320e-05 1.56510e+07 -11 -11  
 5.61463e-03 1.90912e-05 1.56507e+07 -11 -11  
 5.70157e-03 1.99910e-05 1.56503e+07 -11 -11  
 5.78986e-03 2.09331e-05 1.56500e+07 -11 -11  
 5.87952e-03 2.19196e-05 1.56496e+07 -11 -11  
 5.97057e-03 2.29527e-05 1.56492e+07 -11 -11  
 6.06303e-03 2.40344e-05 1.56489e+07 -11 -11  
 6.15693e-03 2.51671e-05 1.56485e+07 -11 -11  
 6.25228e-03 2.63532e-05 1.56481e+07 -11 -11  
 6.34912e-03 2.75952e-05 1.56476e+07 -11 -11  
 6.44746e-03 2.88957e-05 1.56472e+07 -11 -11  
 6.54733e-03 3.02575e-05 1.56468e+07 -11 -11  
 6.64874e-03 3.16835e-05 1.56463e+07 -11 -11  
 6.75174e-03 3.31767e-05 1.56458e+07 -11 -11  
 6.85633e-03 3.47403e-05 1.56453e+07 -11 -11  
 6.96255e-03 3.63776e-05 1.56448e+07 -11 -11  
 7.07042e-03 3.80920e-05 1.56443e+07 -11 -11  
 7.17996e-03 3.98872e-05 1.56438e+07 -11 -11  
 7.29121e-03 4.17670e-05 1.56432e+07 -11 -11  
 7.40419e-03 4.37354e-05 1.56426e+07 -11 -11  
 7.51892e-03 4.57966e-05 1.56421e+07 -11 -11  
 7.63544e-03 4.79550e-05 1.56415e+07 -11 -11  
 7.75377e-03 5.02150e-05 1.56408e+07 -11 -11  
 7.87394e-03 5.25816e-05 1.56402e+07 -11 -11  
 7.99599e-03 5.50597e-05 1.56395e+07 -11 -11  
 8.11993e-03 5.76545e-05 1.56388e+07 -11 -11  
 8.24579e-03 6.03717e-05 1.56381e+07 -11 -11  
 8.37362e-03 6.32169e-05 1.56374e+07 -11 -11  
 8.50344e-03 6.61963e-05 1.56366e+07 -11 -11  
 8.63528e-03 6.93160e-05 1.56359e+07 -11 -11  
 8.76918e-03 7.25828e-05 1.56351e+07 -11 -11  
 8.90516e-03 7.60035e-05 1.56342e+07 -11 -11  
 9.04326e-03 7.95854e-05 1.56334e+07 -11 -11  
 9.18351e-03 8.33362e-05 1.56325e+07 -11 -11  
 9.32595e-03 8.72637e-05 1.56316e+07 -11 -11  
 9.47061e-03 9.13763e-05 1.56307e+07 -11 -11  
 9.61752e-03 9.56827e-05 1.56297e+07 -11 -11  
 9.76673e-03 1.00192e-04 1.56287e+07 -11 -11  
 9.91827e-03 1.04914e-04 1.56277e+07 -11 -11  
 1.00722e-02 1.09858e-04 1.56267e+07 -11 -11  
 1.02285e-02 1.15036e-04 1.56256e+07 -11 -11  
 1.03872e-02 1.20457e-04 1.56244e+07 -11 -11  
 1.05484e-02 1.26134e-04 1.56233e+07 -11 -11  
 1.07122e-02 1.32079e-04 1.56221e+07 -11 -11  
 1.08785e-02 1.38304e-04 1.56209e+07 -11 -11  
 1.10474e-02 1.44822e-04 1.56196e+07 -11 -11  
 1.12190e-02 1.51647e-04 1.56183e+07 -11 -11  
 1.13932e-02 1.58794e-04 1.56170e+07 -11 -11  
 1.15702e-02 1.66278e-04 1.56156e+07 -11 -11  
 1.17499e-02 1.74114e-04 1.56141e+07 -11 -11  
 1.19325e-02 1.82320e-04 1.56127e+07 -11 -11  
 1.21179e-02 1.90912e-04 1.56111e+07 -11 -11  
 1.23062e-02 1.99910e-04 1.56096e+07 -11 -11  
 1.24975e-02 2.09331e-04 1.56079e+07 -11 -11  
 1.26917e-02 2.19196e-04 1.56063e+07 -11 -11  
 1.28891e-02 2.29527e-04 1.56046e+07 -11 -11  
 1.30895e-02 2.40344e-04 1.56028e+07 -11 -11  
 1.32931e-02 2.51671e-04 1.56010e+07 -11 -11  
 1.34998e-02 2.63532e-04 1.55991e+07 -11 -11  
 1.37099e-02 2.75952e-04 1.55971e+07 -11 -11  
 1.39232e-02 2.88957e-04 1.55951e+07 -11 -11  
 1.41399e-02 3.02575e-04 1.55931e+07 -11 -11  
 1.43600e-02 3.16835e-04 1.55909e+07 -11 -11  
 1.45836e-02 3.31767e-04 1.55887e+07 -11 -11  
 1.48106e-02 3.47403e-04 1.55865e+07 -11 -11  
 1.50413e-02 3.63776e-04 1.55841e+07 -11 -11  
 1.52757e-02 3.80920e-04 1.55817e+07 -11 -11  
 1.55137e-02 3.98872e-04 1.55792e+07 -11 -11  
 1.57555e-02 4.17670e-04 1.55767e+07 -11 -11  
 1.60011e-02 4.37354e-04 1.55740e+07 -11 -11  
 1.62506e-02 4.57966e-04 1.55713e+07 -11 -11  
 1.65041e-02 4.79550e-04 1.55685e+07 -11 -11  
 1.67616e-02 5.02150e-04 1.55656e+07 -11 -11  
 1.70231e-02 5.25816e-04 1.55626e+07 -11 -11  
 1.72889e-02 5.50597e-04 1.55595e+07 -11 -11  
 1.75588e-02 5.76545e-04 1.55564e+07 -11 -11  
 1.78330e-02 6.03717e-04 1.55531e+07 -11 -11  
 1.81116e-02 6.32169e-04 1.55497e+07 -11 -11  
 1.83947e-02 6.61963e-04 1.55462e+07 -11 -11  
 1.86822e-02 6.93160e-04 1.55426e+07 -11 -11  
 1.89744e-02 7.25828e-04 1.55390e+07 -11 -11  
 1.92712e-02 7.60035e-04 1.55351e+07 -11 -11  
 1.95727e-02 7.95854e-04 1.55312e+07 -11 -11  
 1.98791e-02 8.33362e-04 1.55272e+07 -11 -11  
 2.01904e-02 8.72637e-04 1.55230e+07 -11 -11  
 2.05067e-02 9.13763e-04 1.55187e+07 -11 -11  
 2.08281e-02 9.56827e-04 1.55142e+07 -11 -11  
 2.11546e-02 1.00192e-03 1.55097e+07 -11 -11  
 2.14864e-02 1.04914e-03 1.55049e+07 -11 -11  
 2.18236e-02 1.09858e-03 1.55001e+07 -11 -11  
 2.21662e-02 1.15036e-03 1.54951e+07 -11 -11  
 2.25143e-02 1.20457e-03 1.54899e+07 -11 -11  
 2.28680e-02 1.26134e-03 1.54846e+07 -11 -11  
 2.32275e-02 1.32079e-03 1.54791e+07 -11 -11  
 2.35928e-02 1.38304e-03 1.54734e+07 -11 -11  
 2.39641e-02 1.44822e-03 1.54676e+07 -11 -11  
 2.43413e-02 1.51647e-03 1.54615e+07 -11 -11  
 2.47248e-02 1.58794e-03 1.54553e+07 -11 -11  
 2.51145e-02 1.66278e-03 1.54489e+07 -11 -11  
 2.55105e-02 1.74114e-03 1.54423e+07 -11 -11  
 2.59130e-02 1.82320e-03 1.54355e+07 -11 -11  
 2.63222e-02 1.90912e-03 1.54285e+07 -11 -11  
 2.67380e-02 1.99910e-03 1.54213e+07 -11 -11  
 2.71607e-02 2.09331e-03 1.54138e+07 -11 -11  
 2.75904e-02 2.19196e-03 1.54062e+07 -11 -11  
 2.80272e-02 2.29527e-03 1.53982e+07 -11 -11  
 2.84712e-02 2.40344e-03 1.53901e+07 -11 -11  
 2.89225e-02 2.51671e-03 1.53817e+07 -11 -11  
 2.93814e-02 2.63532e-03 1.53730e+07 -11 -11  
 2.98478e-02 2.75952e-03 1.53641e+07 -11 -11  
 3.03221e-02 2.88957e-03 1.53549e+07 -11 -11  
 3.08043e-02 3.02575e-03 1.53454e+07 -11 -11  
 3.12945e-02 3.16835e-03 1.53356e+07 -11 -11  
 3.17931e-02 3.31767e-03 1.53255e+07 -11 -11  
 3.22999e-02 3.47403e-03 1.53151e+07 -11 -11  
 3.28154e-02 3.63776e-03 1.53044e+07 -11 -11  
 3.33396e-02 3.80920e-03 1.52933e+07 -11 -11  
 3.38726e-02 3.98872e-03 1.52820e+07 -11 -11  
 3.44147e-02 4.17670e-03 1.52702e+07 -11 -11  
 3.49661e-02 4.37354e-03 1.52581e+07 -11 -11  
 3.55268e-02 4.57966e-03 1.52457e+07 -11 -11  
 3.60972e-02 4.79550e-03 1.52328e+07 -11 -11  
 3.66774e-02 5.02150e-03 1.52196e+07 -11 -11  
 3.72676e-02 5.25816e-03 1.52060e+07 -11 -11  
 3.78680e-02 5.50597e-03 1.51919e+07 -11 -11  
 3.84789e-02 5.76545e-03 1.51774e+07 -11 -11  
 3.91003e-02 6.03717e-03 1.51625e+07 -11 -11  
 3.97326e-02 6.32169e-03 1.51471e+07 -11 -11  
 4.03760e-02 6.61963e-03 1.51313e+07 -11 -11  
 4.10307e-02 6.93160e-03 1.51149e+07 -11 -11  
 4.16969e-02 7.25828e-03 1.50981e+07 -11 -11  
 4.23750e-02 7.60035e-03 1.50808e+07 -11 -11  
 4.30651e-02 7.95854e-03 1.50629e+07 -11 -11  
 4.37674e-02 8.33362e-03 1.50445e+07 -11 -11  
 4.44824e-02 8.72637e-03 1.50256e+07 -11 -11  
 4.52102e-02 9.13763e-03 1.50060e+07 -11 -11  
 4.59512e-02 9.56827e-03 1.49859e+07 -11 -11  
 4.67056e-02 1.00192e-02 1.49652e+07 -11 -11  
 4.74737e-02 1.04914e-02 1.49438e+07 -11 -11  
 4.82558e-02 1.09858e-02 1.49218e+07 -11 -11  
 4.90523e-02 1.15036e-02 1.48992e+07 -11 -11  
 4.98635e-02 1.20457e-02 1.48758e+07 -11 -11  
 5.06897e-02 1.26134e-02 1.48518e+07 -11 -11  
 5.15313e-02 1.32079e-02 1.48270e+07 -11 -11  
 5.23887e-02 1.38304e-02 1.48015e+07 -11 -11  
 5.32622e-02 1.44822e-02 1.47752e+07 -11 -11  
 5.41521e-02 1.51647e-02 1.47482e+07 -11 -11  
 5.50590e-02 1.58794e-02 1.47203e+07 -11 -11  
 5.59831e-02 1.66278e-02 1.46916e+07 -11 -11  
 5.69250e-02 1.74114e-02 1.46621e+07 -11 -11  
 5.78851e-02 1.82320e-02 1.46317e+07 -11 -11  
 5.88638e-02 1.90912e-02 1.46003e+07 -11 -11  
 5.98616e-02 1.99910e-02 1.45681e+07 -11 -11  
 6.08790e-02 2.09331e-02 1.45349e+07 -11 -11  
 6.19165e-02 2.19196e-02 1.45007e+07 -11 -11  
 6.29745e-02 2.29527e-02 1.44655e+07 -11 -11  
 6.40538e-02 2.40344e-02 1.44293e+07 -11 -11  
 6.51547e-02 2.51671e-02 1.43920e+07 -11 -11  
 6.62779e-02 2.63532e-02 1.43536e+07 -11 -11  
 6.74239e-02 2.75952e-02 1.43141e+07 -11 -11  
 6.85935e-02 2.88957e-02 1.42734e+07 -11 -11  
 6.97873e-02 3.02575e-02 1.42316e+07 -11 -11  
 7.10058e-02 3.16835e-02 1.41885e+07 -11 -11  
 7.22498e-02 3.31767e-02 1.41442e+07 -11 -11  
 7.35201e-02 3.47403e-02 1.40986e+07 -11 -11  
 7.48174e-02 3.63776e-02 1.40516e+07 -11 -11  
 7.61423e-02 3.80920e-02 1.40034e+07 -11 -11  
 7.74684e-02 3.98503e-02 1.39547e+07 -11 -11  
 7.87823e-02 4.16343e-02 1.39062e+07 -11 -11  
 8.00856e-02 4.34448e-02 1.38578e+07 -11 -11  
 8.13793e-02 4.52823e-02 1.38094e+07 -11 -11  
 8.26646e-02 4.71474e-02 1.37611e+07 -11 -11  
 8.39427e-02 4.90407e-02 1.37128e+07 -11 -11  
 8.52145e-02 5.09630e-02 1.36645e+07 -11 -11  
 8.64809e-02 5.29149e-02 1.36162e+07 -11 -11  
 8.77430e-02 5.48974e-02 1.35679e+07 -11 -11  
 8.90016e-02 5.69111e-02 1.35196e+07 -11 -11  
 9.02575e-02 5.89568e-02 1.34711e+07 -11 -11  
 9.15115e-02 6.10356e-02 1.34226e+07 -11 -11  
 9.27645e-02 6.31483e-02 1.33740e+07 -11 -11  
 9.40171e-02 6.52960e-02 1.33252e+07 -11 -11  
 9.52703e-02 6.74795e-02 1.32763e+07 -11 -11  
 9.65246e-02 6.97002e-02 1.32272e+07 -11 -11  
 9.77809e-02 7.19590e-02 1.31779e+07 -11 -11  
 9.90398e-02 7.42573e-02 1.31285e+07 -11 -11  
 1.00302e-01 7.65962e-02 1.30788e+07 -11 -11  
 1.01569e-01 7.89772e-02 1.30288e+07 -11 -11  
 1.02840e-01 8.14018e-02 1.29786e+07 -11 -11  
 1.04117e-01 8.38713e-02 1.29281e+07 -11 -11  
 1.05401e-01 8.63875e-02 1.28772e+07 -11 -11  
 1.06691e-01 8.89519e-02 1.28261e+07 -11 -11  
 1.07990e-01 9.15665e-02 1.27746e+07 -11 -11  
 1.09297e-01 9.42332e-02 1.27227e+07 -11 -11  
 1.10614e-01 9.69538e-02 1.26704e+07 -11 -11  
 1.11941e-01 9.97308e-02 1.26176e+07 -11 -11  
 1.13280e-01 1.02566e-01 1.25644e+07 -11 -11  
 1.14631e-01 1.05463e-01 1.25107e+07 -11 -11  
 1.15996e-01 1.08423e-01 1.24565e+07 -11 -11  
 1.17375e-01 1.11449e-01 1.24018e+07 -11 -11  
 1.18769e-01 1.14545e-01 1.23464e+07 -11 -11  
 1.20179e-01 1.17713e-01 1.22904e+07 -11 -11  
 1.21608e-01 1.20958e-01 1.22338e+07 -11 -11  
 1.23055e-01 1.24282e-01 1.21765e+07 -11 -11  
 1.24523e-01 1.27690e-01 1.21184e+07 -11 -11  
 1.26012e-01 1.31186e-01 1.20595e+07 -11 -11  
 1.27525e-01 1.34775e-01 1.19999e+07 -11 -11  
 1.29063e-01 1.38462e-01 1.19393e+07 -11 -11  
 1.30629e-01 1.42252e-01 1.18777e+07 -11 -11  
 1.32222e-01 1.46151e-01 1.18152e+07 -11 -11  
 1.33847e-01 1.50166e-01 1.17516e+07 -11 -11  
 1.35505e-01 1.54305e-01 1.16869e+07 -11 -11  
 1.37199e-01 1.58574e-01 1.16209e+07 -11 -11  
 1.38931e-01 1.62982e-01 1.15537e+07 -11 -11  
 1.40705e-01 1.67538e-01 1.14850e+07 -11 -11  
 1.42523e-01 1.72253e-01 1.14149e+07 -11 -11  
 1.44389e-01 1.77139e-01 1.13432e+07 -11 -11  
 1.46308e-01 1.82206e-01 1.12698e+07 -11 -11  
 1.48283e-01 1.87470e-01 1.11946e+07 -11 -11  
 1.50300e-01 1.92891e-01 1.11182e+07 -11 -11  
 1.52304e-01 1.98326e-01 1.10425e+07 -11 -11  
 1.54297e-01 2.03771e-01 1.09677e+07 -11 -11  
 1.56278e-01 2.09226e-01 1.08938e+07 -11 -11  
 1.58248e-01 2.14688e-01 1.08206e+07 -11 -11  
 1.60207e-01 2.20158e-01 1.07482e+07 -11 -11  
 1.62156e-01 2.25632e-01 1.06766e+07 -11 -11  
 1.64094e-01 2.31109e-01 1.06058e+07 -11 -11  
 1.66023e-01 2.36589e-01 1.05358e+07 -11 -11  
 1.67942e-01 2.42070e-01 1.04666e+07 -11 -11  
 1.69852e-01 2.47550e-01 1.03981e+07 -11 -11  
 1.71752e-01 2.53029e-01 1.03304e+07 -11 -11  
 1.73644e-01 2.58505e-01 1.02634e+07 -11 -11  
 1.75527e-01 2.63977e-01 1.01971e+07 -11 -11  
 1.77401e-01 2.69444e-01 1.01316e+07 -11 -11  
 1.79267e-01 2.74904e-01 1.00668e+07 -11 -11  
 1.81125e-01 2.80358e-01 1.00027e+07 -11 -11  
 1.82976e-01 2.85803e-01 9.93925e+06 -11 -11  
 1.84818e-01 2.91239e-01 9.87652e+06 -11 -11  
 1.86653e-01 2.96664e-01 9.81448e+06 -11 -11  
 1.88480e-01 3.02079e-01 9.75310e+06 -11 -11  
 1.90300e-01 3.07481e-01 9.69239e+06 -11 -11  
 1.92114e-01 3.12871e-01 9.63233e+06 -11 -11  
 1.93920e-01 3.18247e-01 9.57291e+06 -11 -11  
 1.95720e-01 3.23608e-01 9.51413e+06 -11 -11  
 1.97514e-01 3.28954e-01 9.45598e+06 -11 -11  
 1.99301e-01 3.34284e-01 9.39844e+06 -11 -11  
 2.01082e-01 3.39598e-01 9.34150e+06 -11 -11  
 2.02856e-01 3.44894e-01 9.28517e+06 -11 -11  
 2.04626e-01 3.50172e-01 9.22942e+06 -11 -11  
 2.06389e-01 3.55431e-01 9.17426e+06 -11 -11  
 2.08147e-01 3.60671e-01 9.11968e+06 -11 -11  
 2.09899e-01 3.65891e-01 9.06567e+06 -11 -11  
 2.11647e-01 3.71091e-01 9.01223e+06 -11 -11  
 2.13389e-01 3.76270e-01 8.95933e+06 -11 -11  
 2.15127e-01 3.81427e-01 8.90698e+06 -11 -11  
 2.16860e-01 3.86563e-01 8.85515e+06 -11 -11  
 2.18588e-01 3.91676e-01 8.80385e+06 -11 -11  
 2.20311e-01 3.96766e-01 8.75306e+06 -11 -11  
 2.22030e-01 4.01833e-01 8.70279e+06 -11 -11  
 2.23745e-01 4.06877e-01 8.65301e+06 -11 -11  
 2.25456e-01 4.11897e-01 8.60373e+06 -11 -11  
 2.27163e-01 4.16892e-01 8.55494e+06 -11 -11  
 2.28866e-01 4.21862e-01 8.50663e+06 -11 -11  
 2.30566e-01 4.26808e-01 8.45880e+06 -11 -11  
 2.32261e-01 4.31728e-01 8.41143e+06 -11 -11  
 2.33953e-01 4.36622e-01 8.36451e+06 -11 -11  
 2.35642e-01 4.41491e-01 8.31805e+06 -11 -11  
 2.37327e-01 4.46333e-01 8.27203e+06 -11 -11  
 2.39009e-01 4.51149e-01 8.22645e+06 -11 -11  
 2.40687e-01 4.55939e-01 8.18130e+06 -11 -11  
 2.42363e-01 4.60701e-01 8.13658e+06 -11 -11  
 2.44036e-01 4.65437e-01 8.09227e+06 -11 -11  
 2.45706e-01 4.70145e-01 8.04837e+06 -11 -11  
 2.47373e-01 4.74825e-01 8.00488e+06 -11 -11  
 2.49038e-01 4.79478e-01 7.96178e+06 -11 -11  
 2.50699e-01 4.84104e-01 7.91908e+06 -11 -11  
 2.52359e-01 4.88701e-01 7.87677e+06 -11 -11  
 2.54016e-01 4.93270e-01 7.83483e+06 -11 -11  
 2.55670e-01 4.97812e-01 7.79327e+06 -11 -11  
 2.57323e-01 5.02324e-01 7.75207e+06 -11 -11  
 2.58973e-01 5.06809e-01 7.71123e+06 -11 -11  
 2.60621e-01 5.11265e-01 7.67076e+06 -11 -11  
 2.62267e-01 5.15692e-01 7.63063e+06 -11 -11  
 2.63912e-01 5.20091e-01 7.59085e+06 -11 -11  
 2.65554e-01 5.24461e-01 7.55142e+06 -11 -11  
 2.67195e-01 5.28802e-01 7.51232e+06 -11 -11  
 2.68834e-01 5.33115e-01 7.47355e+06 -11 -11  
 2.70472e-01 5.37398e-01 7.43511e+06 -11 -11  
 2.72108e-01 5.41653e-01 7.39699e+06 -11 -11  
 2.73742e-01 5.45879e-01 7.35919e+06 -11 -11  
 2.75375e-01 5.50076e-01 7.32171e+06 -11 -11  
 2.77008e-01 5.54244e-01 7.28454e+06 -11 -11  
 2.78638e-01 5.58383e-01 7.24767e+06 -11 -11  
 2.80268e-01 5.62493e-01 7.21111e+06 -11 -11  
 2.81897e-01 5.66574e-01 7.17484e+06 -11 -11  
 2.83524e-01 5.70627e-01 7.13887e+06 -11 -11  
 2.85151e-01 5.74650e-01 7.10319e+06 -11 -11  
 2.86777e-01 5.78645e-01 7.06780e+06 -11 -11  
 2.88403e-01 5.82611e-01 7.03269e+06 -11 -11  
 2.90027e-01 5.86548e-01 6.99786e+06 -11 -11  
 2.91652e-01 5.90457e-01 6.96331e+06 -11 -11  
 2.93275e-01 5.94337e-01 6.92903e+06 -11 -11  
 2.94898e-01 5.98188e-01 6.89501e+06 -11 -11  
 2.96521e-01 6.02011e-01 6.86126e+06 -11 -11  
 2.98143e-01 6.05806e-01 6.82778e+06 -11 -11  
 2.99765e-01 6.09572e-01 6.79455e+06 -11 -11  
 3.01387e-01 6.13310e-01 6.76158e+06 -11 -11  
 3.03009e-01 6.17019e-01 6.72886e+06 -11 -11  
 3.04631e-01 6.20701e-01 6.69638e+06 -11 -11  
 3.06252e-01 6.24354e-01 6.66415e+06 -11 -11  
 3.07874e-01 6.27980e-01 6.63214e+06 -11 -11  
 3.09495e-01 6.31577e-01 6.60035e+06 -11 -11  
 3.11117e-01 6.35147e-01 6.56879e+06 -11 -11  
 3.12739e-01 6.38690e-01 6.53745e+06 -11 -11  
 3.14361e-01 6.42205e-01 6.50632e+06 -11 -11  
 3.15983e-01 6.45692e-01 6.47540e+06 -11 -11  
 3.17606e-01 6.49152e-01 6.44469e+06 -11 -11  
 3.19229e-01 6.52585e-01 6.41419e+06 -11 -11  
 3.20852e-01 6.55990e-01 6.38390e+06 -11 -11  
 3.22476e-01 6.59369e-01 6.35380e+06 -11 -11  
 3.24101e-01 6.62721e-01 6.32391e+06 -11 -11  
 3.25726e-01 6.66046e-01 6.29421e+06 -11 -11  
 3.27351e-01 6.69345e-01 6.26471e+06 -11 -11  
 3.28977e-01 6.72617e-01 6.23539e+06 -11 -11  
