   R/R_sun      m/M_sun       T         Li    Be 
 2.85320e-01 5.75478e-01 7.07614e+06 -11 -12.925  
 2.86944e-01 5.79478e-01 7.04063e+06 -11 -12.895  
 2.88567e-01 5.83450e-01 7.00540e+06 -11 -12.848  
 2.90189e-01 5.87392e-01 6.97044e+06 -11 -12.790  
 2.91811e-01 5.91305e-01 6.93577e+06 -11 -12.737  
 2.93432e-01 5.95189e-01 6.90136e+06 -11 -12.699  
 2.95053e-01 5.99045e-01 6.86722e+06 -11 -12.690  
 2.96673e-01 6.02872e-01 6.83335e+06 -11 -12.697  
 2.98292e-01 6.06671e-01 6.79974e+06 -11 -12.729  
 2.99911e-01 6.10440e-01 6.76638e+06 -11 -12.795  
 3.01530e-01 6.14182e-01 6.73327e+06 -11 -12.895  
 3.03149e-01 6.17895e-01 6.70042e+06 -11 -13.030  
 3.04767e-01 6.21579e-01 6.66781e+06 -11 -13.201  
 3.06385e-01 6.25236e-01 6.63545e+06 -11 -13.373  
 3.08004e-01 6.28864e-01 6.60332e+06 -11 -13.421  
 3.09622e-01 6.32464e-01 6.57144e+06 -11 -13.400  
 3.11240e-01 6.36036e-01 6.53978e+06 -11 -13.312  
 3.12858e-01 6.39581e-01 6.50836e+06 -11 -13.188  
 3.14477e-01 6.43097e-01 6.47716e+06 -11 -13.078  
 3.16095e-01 6.46587e-01 6.44619e+06 -11 -12.994  
 3.17714e-01 6.50048e-01 6.41543e+06 -11 -12.936  
 3.19333e-01 6.53482e-01 6.38490e+06 -11 -12.896  
 3.20952e-01 6.56889e-01 6.35458e+06 -11 -12.864  
 3.22572e-01 6.60269e-01 6.32447e+06 -11 -12.835  
 3.24192e-01 6.63621e-01 6.29457e+06 -11 -12.810  
 3.25812e-01 6.66947e-01 6.26488e+06 -11 -12.789  
 3.27433e-01 6.70246e-01 6.23539e+06 -11 -12.779  
 3.29055e-01 6.73518e-01 6.20611e+06 -11 -12.780  
 3.30677e-01 6.76764e-01 6.17702e+06 -11 -12.791  
 3.32300e-01 6.79983e-01 6.14812e+06 -11 -12.822  
 3.33923e-01 6.83176e-01 6.11942e+06 -11 -12.880  
 3.35547e-01 6.86343e-01 6.09090e+06 -11 -12.963  
 3.37172e-01 6.89483e-01 6.06258e+06 -11 -13.069  
 3.38798e-01 6.92598e-01 6.03444e+06 -11 -13.200  
 3.40425e-01 6.95687e-01 6.00648e+06 -11 -13.337  
 3.42052e-01 6.98751e-01 5.97870e+06 -11 -13.421  
 3.43680e-01 7.01789e-01 5.95111e+06 -11 -13.449  
 3.45309e-01 7.04801e-01 5.92368e+06 -11 -13.462  
 3.46940e-01 7.07789e-01 5.89644e+06 -11 -13.478  
 3.48571e-01 7.10751e-01 5.86936e+06 -11 -13.501  
 3.50203e-01 7.13688e-01 5.84245e+06 -11 -13.521  
 3.51837e-01 7.16601e-01 5.81571e+06 -11 -13.522  
 3.53471e-01 7.19489e-01 5.78913e+06 -11 -13.500  
 3.55107e-01 7.22352e-01 5.76272e+06 -11 -13.400  
 3.56744e-01 7.25191e-01 5.73647e+06 -11 -13.214  
 3.58382e-01 7.28006e-01 5.71038e+06 -11 -13.028  
 3.60021e-01 7.30797e-01 5.68444e+06 -11 -12.892  
 3.61662e-01 7.33564e-01 5.65866e+06 -11 -12.809  
 3.63304e-01 7.36307e-01 5.63303e+06 -11 -12.790  
 3.64947e-01 7.39027e-01 5.60756e+06 -11 -12.807  
 3.66592e-01 7.41723e-01 5.58223e+06 -11 -12.883  
 3.68239e-01 7.44395e-01 5.55705e+06 -11 -13.020  
 3.69886e-01 7.47045e-01 5.53202e+06 -11 -13.232  
 3.71535e-01 7.49671e-01 5.50714e+06 -11 -13.569  
 3.73186e-01 7.52275e-01 5.48239e+06 -11 -14.073  
 3.74838e-01 7.54856e-01 5.45779e+06 -11 -14.501  
 3.76492e-01 7.57414e-01 5.43332e+06 -11 -14.441  
 3.78147e-01 7.59950e-01 5.40900e+06 -11 -13.869  
 3.79804e-01 7.62463e-01 5.38480e+06 -11 -13.280  
 3.81463e-01 7.64955e-01 5.36075e+06 -11 -12.909  
 3.83123e-01 7.67424e-01 5.33682e+06 -11 -12.699  
 3.84785e-01 7.69872e-01 5.31303e+06 -11 -12.596  
 3.86449e-01 7.72298e-01 5.28937e+06 -11 -12.588  
 3.88115e-01 7.74702e-01 5.26584e+06 -11 -12.630  
 3.89782e-01 7.77085e-01 5.24243e+06 -11 -12.744  
 3.91451e-01 7.79447e-01 5.21915e+06 -11 -12.928  
 3.93122e-01 7.81787e-01 5.19600e+06 -11 -13.212  
 3.94795e-01 7.84107e-01 5.17296e+06 -11 -13.655  
 3.96470e-01 7.86406e-01 5.15005e+06 -11 -14.270  
 3.98146e-01 7.88684e-01 5.12726e+06 -11 -15.015  
 3.99825e-01 7.90941e-01 5.10459e+06 -11 -15.847  
 4.01505e-01 7.93179e-01 5.08203e+06 -11 -16.746  
 4.03188e-01 7.95396e-01 5.05960e+06 -11 -17.705  
 4.04872e-01 7.97593e-01 5.03727e+06 -11 -18.722  
 4.06559e-01 7.99770e-01 5.01506e+06 -11 -19.797  
 4.08247e-01 8.01927e-01 4.99297e+06 -11 -20.931  
 4.09938e-01 8.04064e-01 4.97098e+06 -11 -22.123  
 4.11631e-01 8.06183e-01 4.94911e+06 -11 -23.375  
 4.13325e-01 8.08281e-01 4.92735e+06 -11 -24.689  
 4.15022e-01 8.10361e-01 4.90569e+06 -11 -26.070  
 4.16721e-01 8.12421e-01 4.88414e+06 -11 -27.523  
 4.18422e-01 8.14463e-01 4.86270e+06 -11 -29.054  
 4.20126e-01 8.16485e-01 4.84136e+06 -11 -30.674  
 4.21831e-01 8.18489e-01 4.82013e+06 -11 -32.395  
 4.23539e-01 8.20475e-01 4.79900e+06 -11 -34.234  
 4.25249e-01 8.22442e-01 4.77798e+06 -11 -36.218  
 4.26961e-01 8.24391e-01 4.75706e+06 -11 -38.392  
 4.28675e-01 8.26322e-01 4.73623e+06 -11 -40.867  
 4.30392e-01 8.28235e-01 4.71551e+06 -11 -44.586  
 4.32111e-01 8.30130e-01 4.69489e+06 -11 -11  
 4.33833e-01 8.32007e-01 4.67437e+06 -11 -40.035  
 4.35556e-01 8.33867e-01 4.65394e+06 -11 -33.673  
 4.37282e-01 8.35709e-01 4.63361e+06 -11 -28.455  
 4.39011e-01 8.37534e-01 4.61337e+06 -11 -26.338  
 4.40741e-01 8.39342e-01 4.59323e+06 -11 -24.543  
 4.42474e-01 8.41133e-01 4.57318e+06 -11 -22.938  
 4.44210e-01 8.42907e-01 4.55323e+06 -11 -21.478  
 4.45948e-01 8.44665e-01 4.53337e+06 -11 -20.141  
 4.47688e-01 8.46406e-01 4.51360e+06 -11 -18.907  
 4.49431e-01 8.48130e-01 4.49392e+06 -11 -17.764  
 4.51176e-01 8.49838e-01 4.47433e+06 -11 -16.704  
 4.52924e-01 8.51529e-01 4.45482e+06 -11 -15.728  
 4.54674e-01 8.53205e-01 4.43541e+06 -11 -14.841  
 4.56426e-01 8.54865e-01 4.41608e+06 -11 -14.120  
 4.58182e-01 8.56509e-01 4.39684e+06 -11 -13.640  
 4.59939e-01 8.58137e-01 4.37769e+06 -11 -13.367  
 4.61699e-01 8.59749e-01 4.35861e+06 -11 -13.239  
 4.63462e-01 8.61346e-01 4.33963e+06 -11 -13.221  
 4.65227e-01 8.62928e-01 4.32072e+06 -11 -13.242  
 4.66995e-01 8.64495e-01 4.30190e+06 -11 -13.248  
 4.68765e-01 8.66046e-01 4.28316e+06 -11 -13.124  
 4.70538e-01 8.67582e-01 4.26450e+06 -11 -12.894  
 4.72313e-01 8.69104e-01 4.24591e+06 -11 -12.726  
 4.74091e-01 8.70611e-01 4.22741e+06 -11 -12.657  
 4.75872e-01 8.72103e-01 4.20898e+06 -11 -12.669  
 4.77655e-01 8.73581e-01 4.19063e+06 -11 -12.788  
 4.79441e-01 8.75045e-01 4.17235e+06 -11 -13.038  
 4.81229e-01 8.76494e-01 4.15415e+06 -11 -13.457  
 4.83021e-01 8.77929e-01 4.13603e+06 -11 -14.009  
 4.84814e-01 8.79350e-01 4.11797e+06 -11 -14.167  
 4.86610e-01 8.80757e-01 4.09999e+06 -11 -13.824  
 4.88409e-01 8.82151e-01 4.08208e+06 -11 -13.316  
 4.90211e-01 8.83530e-01 4.06424e+06 -11 -13.005  
 4.92015e-01 8.84897e-01 4.04647e+06 -11 -12.823  
 4.93822e-01 8.86249e-01 4.02877e+06 -11 -12.731  
 4.95631e-01 8.87589e-01 4.01114e+06 -11 -12.708  
 4.97443e-01 8.88915e-01 3.99357e+06 -11 -12.718  
 4.99258e-01 8.90228e-01 3.97607e+06 -11 -12.788  
 5.01075e-01 8.91528e-01 3.95863e+06 -11 -12.933  
 5.02895e-01 8.92815e-01 3.94126e+06 -11 -13.170  
 5.04718e-01 8.94090e-01 3.92396e+06 -11 -13.533  
 5.06543e-01 8.95352e-01 3.90671e+06 -11 -13.669  
 5.08371e-01 8.96601e-01 3.88953e+06 -11 -13.457  
 5.10201e-01 8.97838e-01 3.87241e+06 -11 -13.156  
 5.12034e-01 8.99062e-01 3.85535e+06 -11 -12.963  
 5.13870e-01 9.00274e-01 3.83835e+06 -11 -12.873  
 5.15709e-01 9.01474e-01 3.82141e+06 -11 -12.838  
 5.17549e-01 9.02662e-01 3.80453e+06 -11 -12.467  
 5.19393e-01 9.03839e-01 3.78770e+06 -11 -11.579  
 5.21239e-01 9.05003e-01 3.77093e+06 -11 -10.487  
 5.23088e-01 9.06155e-01 3.75422e+06 -11 -9.417  
 5.24940e-01 9.07296e-01 3.73756e+06 -11 -8.424  
 5.26794e-01 9.08426e-01 3.72096e+06 -11 -7.501  
 5.28650e-01 9.09544e-01 3.70441e+06 -11 -6.647  
 5.30510e-01 9.10650e-01 3.68791e+06 -11 -5.860  
 5.32371e-01 9.11745e-01 3.67147e+06 -11 -5.136  
 5.34236e-01 9.12830e-01 3.65507e+06 -11 -4.474  
 5.36103e-01 9.13903e-01 3.63873e+06 -11 -3.870  
 5.37972e-01 9.14965e-01 3.62244e+06 -11 -3.322  
 5.39844e-01 9.16016e-01 3.60619e+06 -11 -2.825  
 5.41719e-01 9.17057e-01 3.58999e+06 -11 -2.377  
 5.43596e-01 9.18087e-01 3.57385e+06 -11 -1.974  
 5.45475e-01 9.19106e-01 3.55774e+06 -11 -1.612  
 5.47357e-01 9.20115e-01 3.54169e+06 -11 -1.287  
 5.49242e-01 9.21114e-01 3.52567e+06 -11 -0.995  
 5.51128e-01 9.22102e-01 3.50971e+06 -11 -0.734  
 5.53018e-01 9.23080e-01 3.49378e+06 -11 -0.501  
 5.54909e-01 9.24048e-01 3.47790e+06 -11 -0.292  
 5.56803e-01 9.25005e-01 3.46206e+06 -11 -0.106  
 5.58700e-01 9.25953e-01 3.44626e+06 -11  0.061  
 5.60598e-01 9.26891e-01 3.43050e+06 -11  0.209  
 5.62500e-01 9.27820e-01 3.41478e+06 -11  0.342  
 5.64403e-01 9.28738e-01 3.39909e+06 -11  0.460  
 5.66309e-01 9.29647e-01 3.38345e+06 -11  0.566  
 5.68217e-01 9.30546e-01 3.36784e+06 -11  0.660  
 5.70127e-01 9.31436e-01 3.35227e+06 -11  0.744  
 5.72039e-01 9.32317e-01 3.33673e+06 -11  0.819  
 5.73954e-01 9.33188e-01 3.32122e+06 -11  0.886  
 5.75870e-01 9.34050e-01 3.30575e+06 -11  0.945  
 5.77789e-01 9.34904e-01 3.29031e+06 -11  0.998  
 5.79710e-01 9.35748e-01 3.27489e+06 -11  1.045  
 5.81633e-01 9.36583e-01 3.25951e+06 -11  1.087  
 5.83558e-01 9.37409e-01 3.24416e+06 -11  1.124  
 5.85485e-01 9.38226e-01 3.22883e+06 -11  1.157  
 5.87414e-01 9.39035e-01 3.21353e+06 -11  1.186  
 5.89345e-01 9.39835e-01 3.19826e+06 -11  1.213  
 5.91277e-01 9.40626e-01 3.18301e+06 -11  1.236  
 5.93212e-01 9.41409e-01 3.16778e+06 -11  1.256  
 5.95148e-01 9.42184e-01 3.15257e+06 -11  1.275  
 5.97086e-01 9.42950e-01 3.13739e+06 -11  1.291  
 5.99026e-01 9.43708e-01 3.12222e+06 -11  1.305  
 6.00967e-01 9.44458e-01 3.10707e+06 -11  1.318  
 6.02910e-01 9.45200e-01 3.09194e+06 -11  1.329  
 6.04855e-01 9.45933e-01 3.07683e+06 -11  1.339  
 6.06801e-01 9.46659e-01 3.06172e+06 -11  1.348  
 6.08749e-01 9.47377e-01 3.04663e+06 -11  1.356  
 6.10698e-01 9.48086e-01 3.03156e+06 -11  1.363  
 6.12648e-01 9.48789e-01 3.01649e+06 -11  1.369  
 6.14599e-01 9.49483e-01 3.00142e+06 -11  1.375  
 6.16552e-01 9.50170e-01 2.98637e+06 -11  1.380  
 6.18506e-01 9.50849e-01 2.97131e+06 -11  1.384  
 6.20461e-01 9.51521e-01 2.95626e+06 -11  1.388  
 6.22418e-01 9.52185e-01 2.94121e+06 -11  1.392  
 6.24375e-01 9.52842e-01 2.92616e+06 -11  1.395  
 6.26333e-01 9.53492e-01 2.91110e+06 -11  1.398  
 6.28292e-01 9.54134e-01 2.89603e+06 -10.88  1.400  
 6.30251e-01 9.54769e-01 2.88095e+06 -9.640  1.403  
 6.32212e-01 9.55398e-01 2.86586e+06 -8.495  1.405  
 6.34173e-01 9.56019e-01 2.85076e+06 -7.423  1.407  
 6.36134e-01 9.56633e-01 2.83563e+06 -6.425  1.409  
 6.38096e-01 9.57240e-01 2.82049e+06 -5.498  1.411  
 6.40058e-01 9.57840e-01 2.80532e+06 -4.643  1.412  
 6.42021e-01 9.58434e-01 2.79012e+06 -3.857  1.414  
 6.43984e-01 9.59021e-01 2.77488e+06 -3.139  1.416  
 6.45946e-01 9.59601e-01 2.75961e+06 -2.486  1.418  
 6.47909e-01 9.60174e-01 2.74430e+06 -1.897  1.419  
 6.49872e-01 9.60741e-01 2.72893e+06 -1.366  1.421  
 6.51835e-01 9.61302e-01 2.71352e+06 -0.891  1.423  
 6.53797e-01 9.61856e-01 2.69805e+06 -0.467  1.425  
 6.55759e-01 9.62403e-01 2.68251e+06 -0.090  1.427  
 6.57721e-01 9.62945e-01 2.66689e+06  0.245  1.429  
 6.59682e-01 9.63480e-01 2.65120e+06  0.543  1.432  
 6.61642e-01 9.64009e-01 2.63541e+06  0.807  1.434  
 6.63602e-01 9.64531e-01 2.61953e+06  1.040  1.437  
 6.65560e-01 9.65048e-01 2.60353e+06  1.246  1.440  
 6.67517e-01 9.65558e-01 2.58743e+06  1.427  1.442  
 6.69474e-01 9.66063e-01 2.57121e+06  1.586  1.443  
 6.71429e-01 9.66561e-01 2.55491e+06  1.724  1.443  
 6.73382e-01 9.67054e-01 2.53852e+06  1.842  1.440  
 6.75334e-01 9.67541e-01 2.52208e+06  1.942  1.435  
 6.77284e-01 9.68022e-01 2.50559e+06  2.028  1.429  
 6.79232e-01 9.68497e-01 2.48906e+06  2.104  1.423  
 6.81178e-01 9.68967e-01 2.47248e+06  2.169  1.418  
 6.83122e-01 9.69430e-01 2.45584e+06  2.226  1.412  
 6.85064e-01 9.69889e-01 2.43912e+06  2.275  1.406  
 6.87004e-01 9.70342e-01 2.42234e+06  2.317  1.401  
 6.88941e-01 9.70789e-01 2.40548e+06  2.353  1.395  
 6.90875e-01 9.71231e-01 2.38852e+06  2.385  1.389  
 6.92807e-01 9.71667e-01 2.37148e+06  2.411  1.384  
 6.94735e-01 9.72098e-01 2.35432e+06  2.433  1.378  
 6.96660e-01 9.72524e-01 2.33705e+06  2.449  1.372  
 6.98582e-01 9.72945e-01 2.31965e+06  2.460  1.367  
 7.00500e-01 9.73360e-01 2.30211e+06  2.468  1.361  
 7.02414e-01 9.73770e-01 2.28443e+06  2.472  1.355  
 7.04324e-01 9.74175e-01 2.26658e+06  2.475  1.349  
 7.06229e-01 9.74575e-01 2.24855e+06  2.476  1.343  
 7.08130e-01 9.74970e-01 2.23032e+06  2.474  1.336  
 7.10026e-01 9.75360e-01 2.21189e+06  2.468  1.329  
 7.11917e-01 9.75745e-01 2.19323e+06  2.464  1.322  
 7.13802e-01 9.76125e-01 2.17431e+06  2.459  1.315  
 7.15681e-01 9.76501e-01 2.15511e+06  2.452  1.307  
 7.17550e-01 9.76870e-01 2.13574e+06  2.450  1.304  
 7.19415e-01 9.77236e-01 2.11635e+06  2.450  1.304  
 7.21272e-01 9.77597e-01 2.09713e+06  2.450  1.304  
 7.23121e-01 9.77953e-01 2.07809e+06  2.450  1.304  
 7.24962e-01 9.78305e-01 2.05922e+06  2.450  1.304  
 7.26794e-01 9.78652e-01 2.04052e+06  2.450  1.304  
 7.28618e-01 9.78994e-01 2.02199e+06  2.450  1.304  
 7.30434e-01 9.79332e-01 2.00364e+06  2.450  1.304  
 7.32242e-01 9.79665e-01 1.98545e+06  2.450  1.304  
 7.34041e-01 9.79994e-01 1.96742e+06  2.450  1.304  
 7.35832e-01 9.80319e-01 1.94956e+06  2.450  1.304  
 7.37615e-01 9.80639e-01 1.93186e+06  2.450  1.304  
 7.39389e-01 9.80954e-01 1.91432e+06  2.450  1.304  
 7.41155e-01 9.81266e-01 1.89694e+06  2.450  1.304  
 7.42913e-01 9.81573e-01 1.87972e+06  2.450  1.304  
 7.44662e-01 9.81875e-01 1.86266e+06  2.450  1.304  
 7.46403e-01 9.82174e-01 1.84575e+06  2.450  1.304  
 7.48136e-01 9.82468e-01 1.82899e+06  2.450  1.304  
 7.49860e-01 9.82759e-01 1.81239e+06  2.450  1.304  
 7.51575e-01 9.83045e-01 1.79593e+06  2.450  1.304  
 7.53283e-01 9.83327e-01 1.77963e+06  2.450  1.304  
 7.54981e-01 9.83605e-01 1.76348e+06  2.450  1.304  
 7.56672e-01 9.83880e-01 1.74747e+06  2.450  1.304  
 7.58354e-01 9.84150e-01 1.73161e+06  2.450  1.304  
 7.60027e-01 9.84417e-01 1.71589e+06  2.450  1.304  
 7.61692e-01 9.84679e-01 1.70031e+06  2.450  1.304  
 7.63349e-01 9.84938e-01 1.68488e+06  2.450  1.304  
 7.64997e-01 9.85193e-01 1.66959e+06  2.450  1.304  
 7.66636e-01 9.85444e-01 1.65443e+06  2.450  1.304  
 7.68267e-01 9.85692e-01 1.63942e+06  2.450  1.304  
 7.69890e-01 9.85936e-01 1.62454e+06  2.450  1.304  
 7.71504e-01 9.86177e-01 1.60979e+06  2.450  1.304  
 7.73110e-01 9.86414e-01 1.59518e+06  2.450  1.304  
 7.74707e-01 9.86647e-01 1.58071e+06  2.450  1.304  
 7.76296e-01 9.86877e-01 1.56636e+06  2.450  1.304  
 7.77877e-01 9.87103e-01 1.55215e+06  2.450  1.304  
 7.79448e-01 9.87326e-01 1.53806e+06  2.450  1.304  
 7.81012e-01 9.87546e-01 1.52410e+06  2.450  1.304  
 7.82567e-01 9.87762e-01 1.51027e+06  2.450  1.304  
 7.84114e-01 9.87975e-01 1.49656e+06  2.450  1.304  
 7.85652e-01 9.88185e-01 1.48298e+06  2.450  1.304  
 7.87181e-01 9.88392e-01 1.46953e+06  2.450  1.304  
 7.88703e-01 9.88595e-01 1.45619e+06  2.450  1.304  
 7.90215e-01 9.88795e-01 1.44298e+06  2.450  1.304  
 7.91720e-01 9.88992e-01 1.42988e+06  2.450  1.304  
 7.93216e-01 9.89187e-01 1.41691e+06  2.450  1.304  
 7.94704e-01 9.89378e-01 1.40405e+06  2.450  1.304  
 7.96183e-01 9.89566e-01 1.39131e+06  2.450  1.304  
 7.97654e-01 9.89751e-01 1.37869e+06  2.450  1.304  
 7.99116e-01 9.89933e-01 1.36618e+06  2.450  1.304  
 8.00570e-01 9.90113e-01 1.35379e+06  2.450  1.304  
 8.02016e-01 9.90289e-01 1.34150e+06  2.450  1.304  
 8.03454e-01 9.90463e-01 1.32933e+06  2.450  1.304  
 8.04883e-01 9.90634e-01 1.31727e+06  2.450  1.304  
 8.06304e-01 9.90802e-01 1.30532e+06  2.450  1.304  
 8.07716e-01 9.90967e-01 1.29348e+06  2.450  1.304  
 8.09121e-01 9.91130e-01 1.28174e+06  2.450  1.304  
 8.10517e-01 9.91291e-01 1.27011e+06  2.450  1.304  
 8.11905e-01 9.91448e-01 1.25859e+06  2.450  1.304  
 8.13284e-01 9.91603e-01 1.24717e+06  2.450  1.304  
 8.14656e-01 9.91756e-01 1.23586e+06  2.450  1.304  
 8.16019e-01 9.91906e-01 1.22465e+06  2.450  1.304  
 8.17374e-01 9.92053e-01 1.21354e+06  2.450  1.304  
 8.18721e-01 9.92199e-01 1.20253e+06  2.450  1.304  
 8.20060e-01 9.92341e-01 1.19162e+06  2.450  1.304  
 8.21390e-01 9.92482e-01 1.18081e+06  2.450  1.304  
 8.22713e-01 9.92620e-01 1.17010e+06  2.450  1.304  
 8.24027e-01 9.92756e-01 1.15948e+06  2.450  1.304  
 8.25334e-01 9.92889e-01 1.14896e+06  2.450  1.304  
 8.26632e-01 9.93021e-01 1.13854e+06  2.450  1.304  
 8.27922e-01 9.93150e-01 1.12821e+06  2.450  1.304  
 8.29205e-01 9.93277e-01 1.11797e+06  2.450  1.304  
 8.30479e-01 9.93402e-01 1.10783e+06  2.450  1.304  
 8.31746e-01 9.93524e-01 1.09778e+06  2.450  1.304  
 8.33004e-01 9.93645e-01 1.08782e+06  2.450  1.304  
 8.34255e-01 9.93763e-01 1.07795e+06  2.450  1.304  
 8.35497e-01 9.93880e-01 1.06817e+06  2.450  1.304  
 8.36732e-01 9.93995e-01 1.05848e+06  2.450  1.304  
 8.37959e-01 9.94107e-01 1.04888e+06  2.450  1.304  
 8.39178e-01 9.94218e-01 1.03936e+06  2.450  1.304  
 8.40389e-01 9.94327e-01 1.02993e+06  2.450  1.304  
 8.41593e-01 9.94434e-01 1.02059e+06  2.450  1.304  
 8.42789e-01 9.94539e-01 1.01133e+06  2.450  1.304  
 8.43977e-01 9.94642e-01 1.00215e+06  2.450  1.304  
 8.45157e-01 9.94743e-01 9.93060e+05  2.450  1.304  
 8.46330e-01 9.94843e-01 9.84050e+05  2.450  1.304  
 8.47495e-01 9.94941e-01 9.75122e+05  2.450  1.304  
 8.48652e-01 9.95037e-01 9.66276e+05  2.450  1.304  
 8.49802e-01 9.95132e-01 9.57510e+05  2.450  1.304  
 8.50944e-01 9.95224e-01 9.48823e+05  2.450  1.304  
 8.52079e-01 9.95316e-01 9.40215e+05  2.450  1.304  
 8.53206e-01 9.95405e-01 9.31686e+05  2.450  1.304  
 8.54326e-01 9.95493e-01 9.23233e+05  2.450  1.304  
 8.55438e-01 9.95580e-01 9.14858e+05  2.450  1.304  
 8.56543e-01 9.95665e-01 9.06559e+05  2.450  1.304  
 8.57641e-01 9.95748e-01 8.98336e+05  2.450  1.304  
 8.58731e-01 9.95830e-01 8.90187e+05  2.450  1.304  
 8.59814e-01 9.95911e-01 8.82113e+05  2.450  1.304  
 8.60889e-01 9.95990e-01 8.74111e+05  2.450  1.304  
 8.61957e-01 9.96067e-01 8.66183e+05  2.450  1.304  
 8.63018e-01 9.96144e-01 8.58327e+05  2.450  1.304  
 8.64072e-01 9.96218e-01 8.50543e+05  2.450  1.304  
 8.65118e-01 9.96292e-01 8.42829e+05  2.450  1.304  
 8.66158e-01 9.96364e-01 8.35185e+05  2.450  1.304  
 8.67190e-01 9.96435e-01 8.27612e+05  2.450  1.304  
 8.68215e-01 9.96504e-01 8.20107e+05  2.450  1.304  
 8.69233e-01 9.96573e-01 8.12670e+05  2.450  1.304  
 8.70244e-01 9.96640e-01 8.05302e+05  2.450  1.304  
 8.71248e-01 9.96706e-01 7.98000e+05  2.450  1.304  
 8.72245e-01 9.96770e-01 7.90765e+05  2.450  1.304  
 8.73235e-01 9.96834e-01 7.83596e+05  2.450  1.304  
 8.74218e-01 9.96896e-01 7.76493e+05  2.450  1.304  
 8.75194e-01 9.96957e-01 7.69454e+05  2.450  1.304  
 8.76163e-01 9.97017e-01 7.62479e+05  2.450  1.304  
 8.77126e-01 9.97076e-01 7.55568e+05  2.450  1.304  
 8.78081e-01 9.97134e-01 7.48720e+05  2.450  1.304  
 8.79030e-01 9.97190e-01 7.41935e+05  2.450  1.304  
 8.79973e-01 9.97246e-01 7.35211e+05  2.450  1.304  
 8.80908e-01 9.97301e-01 7.28549e+05  2.450  1.304  
 8.81837e-01 9.97354e-01 7.21948e+05  2.450  1.304  
 8.82759e-01 9.97407e-01 7.15407e+05  2.450  1.304  
 8.83675e-01 9.97459e-01 7.08925e+05  2.450  1.304  
 8.84584e-01 9.97509e-01 7.02503e+05  2.450  1.304  
 8.85486e-01 9.97559e-01 6.96139e+05  2.450  1.304  
 8.86382e-01 9.97608e-01 6.89834e+05  2.450  1.304  
 8.87272e-01 9.97655e-01 6.83586e+05  2.450  1.304  
 8.88155e-01 9.97702e-01 6.77395e+05  2.450  1.304  
 8.89032e-01 9.97748e-01 6.71261e+05  2.450  1.304  
 8.89902e-01 9.97794e-01 6.65182e+05  2.450  1.304  
 8.90766e-01 9.97838e-01 6.59159e+05  2.450  1.304  
 8.91624e-01 9.97881e-01 6.53191e+05  2.450  1.304  
 8.92475e-01 9.97924e-01 6.47278e+05  2.450  1.304  
 8.93320e-01 9.97966e-01 6.41418e+05  2.450  1.304  
 8.94159e-01 9.98007e-01 6.35612e+05  2.450  1.304  
 8.94992e-01 9.98047e-01 6.29859e+05  2.450  1.304  
 8.95819e-01 9.98087e-01 6.24158e+05  2.450  1.304  
 8.96639e-01 9.98125e-01 6.18510e+05  2.450  1.304  
 8.97454e-01 9.98163e-01 6.12913e+05  2.450  1.304  
 8.98262e-01 9.98200e-01 6.07367e+05  2.450  1.304  
 8.99065e-01 9.98237e-01 6.01872e+05  2.450  1.304  
 8.99861e-01 9.98273e-01 5.96427e+05  2.450  1.304  
 9.00652e-01 9.98308e-01 5.91032e+05  2.450  1.304  
 9.01436e-01 9.98342e-01 5.85686e+05  2.450  1.304  
 9.02215e-01 9.98376e-01 5.80389e+05  2.450  1.304  
 9.02988e-01 9.98409e-01 5.75140e+05  2.450  1.304  
 9.03755e-01 9.98442e-01 5.69939e+05  2.450  1.304  
 9.04516e-01 9.98474e-01 5.64786e+05  2.450  1.304  
 9.05272e-01 9.98505e-01 5.59679e+05  2.450  1.304  
 9.06022e-01 9.98535e-01 5.54620e+05  2.450  1.304  
 9.06766e-01 9.98565e-01 5.49606e+05  2.450  1.304  
 9.07504e-01 9.98595e-01 5.44639e+05  2.450  1.304  
 9.08237e-01 9.98624e-01 5.39717e+05  2.450  1.304  
 9.08965e-01 9.98652e-01 5.34840e+05  2.450  1.304  
 9.09687e-01 9.98680e-01 5.30007e+05  2.450  1.304  
 9.10403e-01 9.98707e-01 5.25218e+05  2.450  1.304  
 9.11114e-01 9.98733e-01 5.20474e+05  2.450  1.304  
 9.11819e-01 9.98760e-01 5.15773e+05  2.450  1.304  
 9.12519e-01 9.98785e-01 5.11114e+05  2.450  1.304  
 9.13214e-01 9.98810e-01 5.06499e+05  2.450  1.304  
 9.13903e-01 9.98835e-01 5.01925e+05  2.450  1.304  
 9.14587e-01 9.98859e-01 4.97394e+05  2.450  1.304  
 9.15265e-01 9.98883e-01 4.92904e+05  2.450  1.304  
 9.15939e-01 9.98906e-01 4.88455e+05  2.450  1.304  
 9.16607e-01 9.98928e-01 4.84046e+05  2.450  1.304  
 9.17270e-01 9.98951e-01 4.79679e+05  2.450  1.304  
 9.17928e-01 9.98973e-01 4.75351e+05  2.450  1.304  
 9.18581e-01 9.98994e-01 4.71062e+05  2.450  1.304  
 9.19228e-01 9.99015e-01 4.66813e+05  2.450  1.304  
 9.19871e-01 9.99035e-01 4.62603e+05  2.450  1.304  
 9.20509e-01 9.99055e-01 4.58432e+05  2.450  1.304  
