  n   l   vn0     vn1    5vn2     r01     r01w      r10       r10w     mr01    11mr10   br01     br10      r02     15r02w    sr02     sr02w    r02th    19r13    r13w     r13th    sr02th   nu3     delf0     df1     df2     df3
  20 175 2902.00 2966.83 3028.78   0.0242   0.0001   0.0230   0.0001   0.0238   0.0228   0.0238   0.0228   0.0700   0.0002   0.0211   0.0003   0.0693   0.1207   0.0002   0.1206   0.0211 3082.43    -2.91    -3.45    -3.96    -4.30
  21 175 3037.81 3102.66 3165.03   0.0225   0.0001   0.0222   0.0001   0.0228   0.0228   0.0228   0.0228   0.0668   0.0002   0.0200   0.0003   0.0665   0.1172   0.0002   0.1173   0.0182 3217.90    -3.99    -4.42    -5.07    -5.53
  22 175 3173.80 3238.88 3301.35   0.0219   0.0001   0.0212   0.0001   0.0224   0.0213   0.0224   0.0213   0.0647   0.0002   0.0190   0.0004   0.0645   0.1135   0.0002   0.1134   0.0191 3353.68    -5.12    -5.66    -6.16    -6.61
  23 175 3309.84 3375.39 3438.32   0.0203   0.0002   0.0198   0.0002   0.0205   0.0202   0.0205   0.0202   0.0623   0.0002   0.0205   0.0004   0.0624   0.1103   0.0003   0.1106   0.0191 3489.70    -6.25    -6.77    -7.45    -7.86
  24 175 3446.54 3512.21 3575.52   0.0197   0.0002   0.0194   0.0002   0.0203   0.0201   0.0203   0.0201   0.0607   0.0003   0.0184   0.0006   0.0601   0.1077   0.0005   0.1071   0.0173 3626.28    -7.45    -7.90    -8.49    -9.05
  25 175 3583.52 3649.59 3713.01   0.0189   0.0003   0.0184   0.0003   0.0193   0.0184   0.0193   0.0184   0.0579   0.0004   0.0183   0.0008   0.0584   0.1041   0.0007   0.1038   0.0193 3762.99    -8.62    -9.13    -9.48   -10.14
  26 175 3720.74 3787.02 3850.83   0.0181   0.0004   0.0178   0.0004   0.0181   0.0180   0.0181   0.0180   0.0555   0.0006   0.0184   0.0010   0.0563   0.1016   0.0011   0.1011   0.0180 3900.63    -9.65   -10.18   -10.75   -10.63
  27 175 3858.33 3924.73 3988.66   0.0179   0.0005   0.0181   0.0006   0.0178   0.0172   0.0178   0.0172   0.0543   0.0009   0.0153   0.0014   0.0545   0.0934   0.0019   0.0978   0.0180 4058.16   -10.84   -11.34   -11.46     8.64
  28 175 3995.93 4062.65 4126.74   0.0198   0.0008   0.0253   0.0014   0.0165   0.0160   0.0165   0.0160   0.0525   0.0012  -0.0037   0.0017   0.0529  -0.0558   0.0196   0.0952   0.0191 4216.58   -11.55   -12.14    -9.59    28.82
  29 175 4133.78 4200.52 4264.87   0.0320   0.0020   0.0353   0.0037   0.0160   0.0159   0.0160   0.0159   0.0458   0.0025  -0.0264   0.0031   0.0510  -0.2128   0.0116   0.0925   0.0174 4323.96   -10.25   -13.08    -9.90    -2.27
  30 175 4271.70 4338.63 4403.02  -3.9459   0.0286 -11.6929   0.0356   0.0154   0.0148   0.0154   0.0148   0.0495   0.0068  31.3580   0.0952   0.0495   0.0256   0.0033   0.0898   0.0183    0.00    -9.89   -11.09 -4403.02 -4464.60
