    radius           X             Y            Z            omegaE-6       p           T          rho 
  3.308602e-01  7.103620e-01  2.710131e-01  1.855300e-02  9.574754e+00  7.690173e+15  6.003974e+06  9.527676e+00 
  3.324493e-01  7.103670e-01  2.710104e-01  1.855273e-02  9.572396e+00  7.513973e+15  5.975704e+06  9.353800e+00 
  3.340376e-01  7.103710e-01  2.710088e-01  1.855196e-02  9.571153e+00  7.341830e+15  5.947633e+06  9.183014e+00 
  3.356254e-01  7.103756e-01  2.710063e-01  1.855164e-02  9.569092e+00  7.173621e+15  5.919754e+06  9.015238e+00 
  3.372127e-01  7.103800e-01  2.710037e-01  1.855153e-02  9.566478e+00  7.009285e+15  5.892068e+06  8.850450e+00 
  3.387997e-01  7.103840e-01  2.710013e-01  1.855141e-02  9.564309e+00  6.848706e+15  5.864568e+06  8.688572e+00 
  3.403861e-01  7.103883e-01  2.709987e-01  1.855129e-02  9.561499e+00  6.691822e+15  5.837256e+06  8.529582e+00 
  3.419724e-01  7.103923e-01  2.709962e-01  1.855118e-02  9.560037e+00  6.538524e+15  5.810125e+06  8.373407e+00 
  3.435582e-01  7.103966e-01  2.709935e-01  1.855106e-02  9.557173e+00  6.388754e+15  5.783177e+06  8.220024e+00 
  3.451440e-01  7.104002e-01  2.709912e-01  1.855095e-02  9.556218e+00  6.242408e+15  5.756405e+06  8.069362e+00 
  3.467295e-01  7.104037e-01  2.709889e-01  1.855083e-02  9.555377e+00  6.099429e+15  5.729812e+06  7.921399e+00 
  3.483150e-01  7.104080e-01  2.709861e-01  1.855072e-02  9.551663e+00  5.959718e+15  5.703389e+06  7.776066e+00 
  3.499003e-01  7.104119e-01  2.709835e-01  1.855061e-02  9.549520e+00  5.823221e+15  5.677140e+06  7.633341e+00 
  3.514857e-01  7.104152e-01  2.709813e-01  1.855050e-02  9.548411e+00  5.689844e+15  5.651058e+06  7.493160e+00 
  3.530709e-01  7.104191e-01  2.709786e-01  1.855039e-02  9.545433e+00  5.559536e+15  5.625144e+06  7.355504e+00 
  3.546564e-01  7.104231e-01  2.709759e-01  1.855028e-02  9.543102e+00  5.432206e+15  5.599393e+06  7.220310e+00 
  3.562419e-01  7.104259e-01  2.709739e-01  1.855017e-02  9.541381e+00  5.307804e+15  5.573806e+06  7.087557e+00 
  3.578276e-01  7.104298e-01  2.709711e-01  1.855007e-02  9.538809e+00  5.186246e+15  5.548377e+06  6.957183e+00 
  3.594135e-01  7.104332e-01  2.709687e-01  1.854996e-02  9.536343e+00  5.067484e+15  5.523108e+06  6.829165e+00 
  3.609996e-01  7.104366e-01  2.709663e-01  1.854986e-02  9.535190e+00  4.951436e+15  5.497993e+06  6.703445e+00 
  3.625860e-01  7.104401e-01  2.709637e-01  1.854975e-02  9.533062e+00  4.838057e+15  5.473034e+06  6.580001e+00 
  3.641727e-01  7.104434e-01  2.709613e-01  1.854965e-02  9.530321e+00  4.727268e+15  5.448224e+06  6.458775e+00 
  3.657598e-01  7.104466e-01  2.709589e-01  1.854954e-02  9.528500e+00  4.619028e+15  5.423567e+06  6.339745e+00 
  3.673473e-01  7.104498e-01  2.709564e-01  1.854944e-02  9.526897e+00  4.513261e+15  5.399056e+06  6.222858e+00 
  3.689351e-01  7.104533e-01  2.709538e-01  1.854934e-02  9.524597e+00  4.409926e+15  5.374692e+06  6.108092e+00 
  3.705236e-01  7.104562e-01  2.709516e-01  1.854923e-02  9.523193e+00  4.308952e+15  5.350471e+06  5.995395e+00 
  3.721124e-01  7.104597e-01  2.709489e-01  1.854913e-02  9.520352e+00  4.210300e+15  5.326393e+06  5.884747e+00 
  3.737019e-01  7.104628e-01  2.709464e-01  1.854903e-02  9.517950e+00  4.113903e+15  5.302455e+06  5.776096e+00 
  3.752919e-01  7.104654e-01  2.709445e-01  1.854893e-02  9.516484e+00  4.019721e+15  5.278657e+06  5.669424e+00 
  3.768826e-01  7.104687e-01  2.709418e-01  1.854883e-02  9.513645e+00  3.927692e+15  5.254994e+06  5.564683e+00 
  3.784738e-01  7.104712e-01  2.709399e-01  1.854873e-02  9.512838e+00  3.837778e+15  5.231468e+06  5.461857e+00 
  3.800658e-01  7.104743e-01  2.709375e-01  1.854863e-02  9.510206e+00  3.749918e+15  5.208074e+06  5.360896e+00 
  3.816584e-01  7.104769e-01  2.709353e-01  1.854854e-02  9.508933e+00  3.664078e+15  5.184813e+06  5.261782e+00 
  3.832519e-01  7.104802e-01  2.709327e-01  1.854844e-02  9.505921e+00  3.580199e+15  5.161680e+06  5.164469e+00 
  3.848460e-01  7.104826e-01  2.709307e-01  1.854834e-02  9.503869e+00  3.498249e+15  5.138678e+06  5.068937e+00 
  3.864410e-01  7.104858e-01  2.709281e-01  1.854825e-02  9.502046e+00  3.418170e+15  5.115801e+06  4.975143e+00 
  3.880368e-01  7.104887e-01  2.709257e-01  1.854815e-02  9.500057e+00  3.339932e+15  5.093052e+06  4.883069e+00 
  3.896335e-01  7.104917e-01  2.709231e-01  1.854806e-02  9.496689e+00  3.263482e+15  5.070424e+06  4.792672e+00 
  3.912311e-01  7.104944e-01  2.709209e-01  1.854796e-02  9.494959e+00  3.188788e+15  5.047920e+06  4.703934e+00 
  3.928296e-01  7.104973e-01  2.709185e-01  1.854787e-02  9.493269e+00  3.115801e+15  5.025535e+06  4.616814e+00 
  3.944290e-01  7.104993e-01  2.709168e-01  1.854778e-02  9.492748e+00  3.044491e+15  5.003271e+06  4.531296e+00 
  3.960294e-01  7.105022e-01  2.709143e-01  1.854769e-02  9.490333e+00  2.974810e+15  4.981123e+06  4.447339e+00 
  3.976308e-01  7.105051e-01  2.709118e-01  1.854760e-02  9.487098e+00  2.906731e+15  4.959093e+06  4.364925e+00 
  3.992331e-01  7.105079e-01  2.709095e-01  1.854744e-02  9.485975e+00  2.840212e+15  4.937177e+06  4.284024e+00 
  4.008365e-01  7.105103e-01  2.709080e-01  1.854674e-02  9.484811e+00  2.775216e+15  4.915376e+06  4.204604e+00 
  4.024408e-01  7.105132e-01  2.709058e-01  1.854628e-02  9.482874e+00  2.711713e+15  4.893688e+06  4.126650e+00 
  4.040464e-01  7.105160e-01  2.709034e-01  1.854621e-02  9.480445e+00  2.649660e+15  4.872111e+06  4.050124e+00 
  4.056530e-01  7.105186e-01  2.709011e-01  1.854611e-02  9.478523e+00  2.589034e+15  4.850644e+06  3.975012e+00 
  4.072608e-01  7.105210e-01  2.708990e-01  1.854602e-02  9.477141e+00  2.529791e+15  4.829285e+06  3.901278e+00 
  4.088697e-01  7.105234e-01  2.708969e-01  1.854592e-02  9.474833e+00  2.471909e+15  4.808035e+06  3.828906e+00 
  4.104798e-01  7.105263e-01  2.708943e-01  1.854583e-02  9.472189e+00  2.415349e+15  4.786889e+06  3.757861e+00 
  4.120911e-01  7.105289e-01  2.708920e-01  1.854574e-02  9.470147e+00  2.360089e+15  4.765850e+06  3.688130e+00 
  4.137037e-01  7.105314e-01  2.708898e-01  1.854564e-02  9.469209e+00  2.306090e+15  4.744914e+06  3.619680e+00 
  4.153174e-01  7.105344e-01  2.708871e-01  1.854555e-02  9.466500e+00  2.253331e+15  4.724083e+06  3.552497e+00 
  4.169325e-01  7.105366e-01  2.708852e-01  1.854546e-02  9.465242e+00  2.201777e+15  4.703351e+06  3.486548e+00 
  4.185488e-01  7.105392e-01  2.708828e-01  1.854537e-02  9.463602e+00  2.151407e+15  4.682722e+06  3.421821e+00 
  4.201665e-01  7.105418e-01  2.708805e-01  1.854527e-02  9.461612e+00  2.102188e+15  4.662192e+06  3.358285e+00 
  4.217854e-01  7.105445e-01  2.708781e-01  1.854518e-02  9.459032e+00  2.054098e+15  4.641761e+06  3.295926e+00 
  4.234057e-01  7.105469e-01  2.708759e-01  1.854509e-02  9.456423e+00  2.007107e+15  4.621426e+06  3.234716e+00 
  4.250273e-01  7.105496e-01  2.708735e-01  1.854500e-02  9.455494e+00  1.961194e+15  4.601190e+06  3.174640e+00 
  4.266504e-01  7.105516e-01  2.708716e-01  1.854491e-02  9.455052e+00  1.916330e+15  4.581047e+06  3.115673e+00 
  4.282747e-01  7.105545e-01  2.708689e-01  1.854482e-02  9.452342e+00  1.872497e+15  4.561001e+06  3.057802e+00 
  4.299005e-01  7.105571e-01  2.708666e-01  1.854474e-02  9.450174e+00  1.829664e+15  4.541046e+06  3.001001e+00 
  4.315277e-01  7.105596e-01  2.708643e-01  1.854465e-02  9.448293e+00  1.787814e+15  4.521186e+06  2.945256e+00 
  4.331564e-01  7.105621e-01  2.708619e-01  1.854456e-02  9.446623e+00  1.746920e+15  4.501415e+06  2.890542e+00 
  4.347864e-01  7.105644e-01  2.708599e-01  1.854447e-02  9.445590e+00  1.706965e+15  4.481736e+06  2.836846e+00 
  4.364180e-01  7.105666e-01  2.708578e-01  1.854439e-02  9.443126e+00  1.667922e+15  4.462146e+06  2.784142e+00 
  4.380509e-01  7.105693e-01  2.708553e-01  1.854430e-02  9.440767e+00  1.629776e+15  4.442645e+06  2.732418e+00 
  4.396855e-01  7.105721e-01  2.708527e-01  1.854421e-02  9.438913e+00  1.592500e+15  4.423230e+06  2.681650e+00 
  4.413214e-01  7.105742e-01  2.708508e-01  1.854413e-02  9.437994e+00  1.556080e+15  4.403904e+06  2.631829e+00 
  4.429589e-01  7.105769e-01  2.708482e-01  1.854404e-02  9.435049e+00  1.520492e+15  4.384661e+06  2.582928e+00 
  4.445979e-01  7.105793e-01  2.708460e-01  1.854398e-02  9.432607e+00  1.485720e+15  4.365504e+06  2.534939e+00 
  4.462384e-01  7.105818e-01  2.708437e-01  1.854389e-02  9.431413e+00  1.451742e+15  4.346430e+06  2.487864e+00 
  4.478804e-01  7.105839e-01  2.708417e-01  1.854379e-02  9.429634e+00  1.418544e+15  4.327440e+06  2.441642e+00 
  4.495241e-01  7.105861e-01  2.708396e-01  1.854371e-02  9.423208e+00  1.386104e+15  4.308529e+06  2.396277e+00 
  4.511692e-01  7.105890e-01  2.708369e-01  1.854363e-02  9.412912e+00  1.354409e+15  4.289701e+06  2.351758e+00 
  4.528159e-01  7.105917e-01  2.708344e-01  1.854355e-02  9.403752e+00  1.323437e+15  4.270951e+06  2.308066e+00 
  4.544642e-01  7.105936e-01  2.708326e-01  1.854347e-02  9.389935e+00  1.293176e+15  4.252281e+06  2.265192e+00 
  4.561141e-01  7.105963e-01  2.708301e-01  1.854339e-02  9.339407e+00  1.263606e+15  4.233688e+06  2.223114e+00 
  4.577655e-01  7.106006e-01  2.708259e-01  1.854332e-02  9.293814e+00  1.234714e+15  4.215173e+06  2.181825e+00 
  4.594186e-01  7.106045e-01  2.708222e-01  1.854324e-02  9.271818e+00  1.206482e+15  4.196732e+06  2.141303e+00 
  4.610732e-01  7.106065e-01  2.708203e-01  1.854316e-02  9.263476e+00  1.178898e+15  4.178367e+06  2.101540e+00 
  4.627295e-01  7.106077e-01  2.708192e-01  1.854309e-02  9.258900e+00  1.151943e+15  4.160074e+06  2.062517e+00 
  4.643873e-01  7.106087e-01  2.708183e-01  1.854301e-02  9.255155e+00  1.125607e+15  4.141856e+06  2.024225e+00 
  4.660468e-01  7.106097e-01  2.708174e-01  1.854294e-02  9.250777e+00  1.099872e+15  4.123708e+06  1.986647e+00 
  4.677079e-01  7.106114e-01  2.708158e-01  1.854287e-02  9.242291e+00  1.074728e+15  4.105631e+06  1.949773e+00 
  4.693707e-01  7.106146e-01  2.708128e-01  1.854280e-02  9.221860e+00  1.050157e+15  4.087624e+06  1.913586e+00 
  4.710349e-01  7.106182e-01  2.708092e-01  1.854273e-02  9.198752e+00  1.026150e+15  4.069686e+06  1.878078e+00 
  4.727010e-01  7.106207e-01  2.708068e-01  1.854266e-02  9.180989e+00  1.002691e+15  4.051814e+06  1.843233e+00 
  4.743685e-01  7.106229e-01  2.708047e-01  1.854259e-02  9.165417e+00  9.797707e+14  4.034010e+06  1.809042e+00 
  4.760378e-01  7.106252e-01  2.708025e-01  1.854252e-02  9.149175e+00  9.573731e+14  4.016271e+06  1.775489e+00 
  4.777085e-01  7.106282e-01  2.707996e-01  1.854246e-02  9.127241e+00  9.354894e+14  3.998597e+06  1.742568e+00 
  4.793811e-01  7.106313e-01  2.707967e-01  1.854239e-02  9.101855e+00  9.141051e+14  3.980985e+06  1.710262e+00 
  4.810551e-01  7.106342e-01  2.707939e-01  1.854232e-02  9.075862e+00  8.932114e+14  3.963436e+06  1.678564e+00 
  4.827309e-01  7.106368e-01  2.707914e-01  1.854225e-02  9.049140e+00  8.727945e+14  3.945948e+06  1.647459e+00 
  4.844082e-01  7.106385e-01  2.707898e-01  1.854218e-02  9.030604e+00  8.528459e+14  3.928521e+06  1.616940e+00 
  4.860872e-01  7.106398e-01  2.707886e-01  1.854211e-02  9.016421e+00  8.333526e+14  3.911152e+06  1.586992e+00 
  4.877677e-01  7.106413e-01  2.707872e-01  1.854204e-02  9.000882e+00  8.143064e+14  3.893843e+06  1.557609e+00 
  4.894499e-01  7.106430e-01  2.707855e-01  1.854197e-02  8.983216e+00  7.956948e+14  3.876590e+06  1.528775e+00 
  4.911337e-01  7.106454e-01  2.707831e-01  1.854200e-02  8.963992e+00  7.775102e+14  3.859394e+06  1.500486e+00 
  4.928191e-01  7.106485e-01  2.707801e-01  1.854191e-02  8.937088e+00  7.597404e+14  3.842252e+06  1.472726e+00 
  4.945060e-01  7.106515e-01  2.707773e-01  1.854177e-02  8.909780e+00  7.423782e+14  3.825163e+06  1.445491e+00 
  4.961947e-01  7.106543e-01  2.707746e-01  1.854172e-02  8.883305e+00  7.254122e+14  3.808127e+06  1.418767e+00 
  4.978847e-01  7.106568e-01  2.707722e-01  1.854166e-02  8.858829e+00  7.088354e+14  3.791145e+06  1.392548e+00 
  4.995762e-01  7.106593e-01  2.707698e-01  1.854160e-02  8.834642e+00  6.926392e+14  3.774215e+06  1.366825e+00 
  5.012694e-01  7.106617e-01  2.707674e-01  1.854154e-02  8.813964e+00  6.768124e+14  3.757334e+06  1.341584e+00 
  5.029640e-01  7.106643e-01  2.707649e-01  1.854148e-02  8.788974e+00  6.613487e+14  3.740503e+06  1.316822e+00 
  5.046602e-01  7.106668e-01  2.707625e-01  1.854142e-02  8.764163e+00  6.462378e+14  3.723720e+06  1.292525e+00 
  5.063579e-01  7.106694e-01  2.707600e-01  1.854137e-02  8.736877e+00  6.314734e+14  3.706985e+06  1.268689e+00 
  5.080572e-01  7.106720e-01  2.707574e-01  1.854131e-02  8.706659e+00  6.170458e+14  3.690294e+06  1.245302e+00 
  5.097578e-01  7.106743e-01  2.707551e-01  1.854126e-02  8.678671e+00  6.029492e+14  3.673650e+06  1.222358e+00 
  5.114601e-01  7.106763e-01  2.707532e-01  1.854121e-02  8.653930e+00  5.891740e+14  3.657049e+06  1.199847e+00 
  5.131637e-01  7.106783e-01  2.707513e-01  1.854116e-02  8.629254e+00  5.757148e+14  3.640491e+06  1.177763e+00 
  5.148688e-01  7.106805e-01  2.707492e-01  1.854111e-02  8.604061e+00  5.625626e+14  3.623974e+06  1.156096e+00 
  5.165753e-01  7.106829e-01  2.707468e-01  1.854106e-02  8.576523e+00  5.497120e+14  3.607499e+06  1.134840e+00 
  5.182833e-01  7.106853e-01  2.707445e-01  1.854101e-02  8.553106e+00  5.371545e+14  3.591062e+06  1.113985e+00 
  5.199926e-01  7.106876e-01  2.707422e-01  1.854096e-02  8.530255e+00  5.248849e+14  3.574664e+06  1.093527e+00 
  5.217033e-01  7.106901e-01  2.707398e-01  1.854092e-02  8.504616e+00  5.128951e+14  3.558302e+06  1.073456e+00 
  5.234153e-01  7.106927e-01  2.707372e-01  1.854088e-02  8.476401e+00  5.011803e+14  3.541978e+06  1.053766e+00 
  5.251288e-01  7.106953e-01  2.707347e-01  1.854084e-02  8.448418e+00  4.897326e+14  3.525686e+06  1.034449e+00 
  5.268434e-01  7.106979e-01  2.707322e-01  1.854080e-02  8.420697e+00  4.785474e+14  3.509429e+06  1.015499e+00 
  5.285594e-01  7.107005e-01  2.707296e-01  1.854076e-02  8.394645e+00  4.676173e+14  3.493204e+06  9.969088e-01 
  5.302766e-01  7.107033e-01  2.707268e-01  1.854073e-02  8.365878e+00  4.569377e+14  3.477010e+06  9.786727e-01 
  5.319952e-01  7.107060e-01  2.707241e-01  1.854070e-02  8.337471e+00  4.465017e+14  3.460845e+06  9.607825e-01 
  5.337148e-01  7.107087e-01  2.707215e-01  1.854067e-02  8.310750e+00  4.363049e+14  3.444709e+06  9.432339e-01 
  5.354357e-01  7.107114e-01  2.707189e-01  1.854065e-02  8.283142e+00  4.263406e+14  3.428598e+06  9.260185e-01 
  5.371576e-01  7.107141e-01  2.707162e-01  1.854062e-02  8.255825e+00  4.166048e+14  3.412515e+06  9.091321e-01 
  5.388808e-01  7.107168e-01  2.707135e-01  1.854060e-02  8.227621e+00  4.070909e+14  3.396454e+06  8.925667e-01 
  5.406050e-01  7.107196e-01  2.707107e-01  1.854058e-02  8.199315e+00  3.977950e+14  3.380417e+06  8.763183e-01 
  5.423303e-01  7.107224e-01  2.707079e-01  1.854057e-02  8.171757e+00  3.887112e+14  3.364400e+06  8.603793e-01 
  5.440565e-01  7.107253e-01  2.707050e-01  1.854056e-02  8.143847e+00  3.798355e+14  3.348404e+06  8.447459e-01 
  5.457838e-01  7.107284e-01  2.707020e-01  1.854055e-02  8.115891e+00  3.711622e+14  3.332425e+06  8.294105e-01 
  5.475120e-01  7.107315e-01  2.706989e-01  1.854055e-02  8.087860e+00  3.626876e+14  3.316463e+06  8.143694e-01 
  5.492411e-01  7.107348e-01  2.706956e-01  1.854056e-02  8.059254e+00  3.544063e+14  3.300515e+06  7.996157e-01 
  5.509711e-01  7.107383e-01  2.706921e-01  1.854056e-02  8.030040e+00  3.463147e+14  3.284581e+06  7.851458e-01 
  5.527019e-01  7.107419e-01  2.706885e-01  1.854058e-02  8.001027e+00  3.384076e+14  3.268657e+06  7.709528e-01 
  5.544334e-01  7.107455e-01  2.706848e-01  1.854059e-02  7.973910e+00  3.306816e+14  3.252744e+06  7.570334e-01 
  5.561658e-01  7.107493e-01  2.706810e-01  1.854062e-02  7.947233e+00  3.231318e+14  3.236838e+06  7.433811e-01 
  5.578987e-01  7.107533e-01  2.706770e-01  1.854065e-02  7.919175e+00  3.157550e+14  3.220938e+06  7.299930e-01 
  5.596324e-01  7.107575e-01  2.706728e-01  1.854069e-02  7.890576e+00  3.085463e+14  3.205041e+06  7.168626e-01 
  5.613666e-01  7.107621e-01  2.706681e-01  1.854073e-02  7.860749e+00  3.015027e+14  3.189147e+06  7.039869e-01 
  5.631013e-01  7.107668e-01  2.706633e-01  1.854079e-02  7.831455e+00  2.946197e+14  3.173251e+06  6.913596e-01 
  5.648365e-01  7.107717e-01  2.706585e-01  1.854077e-02  7.805090e+00  2.878944e+14  3.157354e+06  6.789778e-01 
  5.665722e-01  7.107768e-01  2.706537e-01  1.854042e-02  7.777470e+00  2.813224e+14  3.141451e+06  6.668357e-01 
  5.683081e-01  7.107821e-01  2.706489e-01  1.853996e-02  7.749390e+00  2.749009e+14  3.125543e+06  6.549301e-01 
  5.700445e-01  7.107878e-01  2.706431e-01  1.854001e-02  7.720937e+00  2.686258e+14  3.109625e+06  6.432556e-01 
  5.717809e-01  7.107938e-01  2.706370e-01  1.854010e-02  7.692501e+00  2.624944e+14  3.093697e+06  6.318093e-01 
  5.735177e-01  7.108001e-01  2.706306e-01  1.854020e-02  7.664643e+00  2.565027e+14  3.077754e+06  6.205859e-01 
  5.752544e-01  7.108067e-01  2.706239e-01  1.854039e-02  7.637633e+00  2.506482e+14  3.061795e+06  6.095829e-01 
  5.769912e-01  7.108137e-01  2.706163e-01  1.854101e-02  7.610472e+00  2.449272e+14  3.045816e+06  5.987952e-01 
  5.787279e-01  7.108210e-01  2.706083e-01  1.854161e-02  7.583040e+00  2.393372e+14  3.029814e+06  5.882202e-01 
  5.804646e-01  7.108288e-01  2.706004e-01  1.854175e-02  7.555669e+00  2.338745e+14  3.013786e+06  5.778530e-01 
  5.822010e-01  7.108371e-01  2.705919e-01  1.854193e-02  7.528491e+00  2.285370e+14  2.997729e+06  5.676912e-01 
  5.839372e-01  7.108459e-01  2.705829e-01  1.854212e-02  7.501374e+00  2.233211e+14  2.981640e+06  5.577300e-01 
  5.856729e-01  7.108552e-01  2.705734e-01  1.854234e-02  7.474298e+00  2.182246e+14  2.965515e+06  5.479674e-01 
  5.874082e-01  7.108651e-01  2.705633e-01  1.854257e-02  7.447353e+00  2.132442e+14  2.949350e+06  5.383989e-01 
  5.891428e-01  7.108755e-01  2.705527e-01  1.854284e-02  7.420740e+00  2.083779e+14  2.933142e+06  5.290225e-01 
  5.908770e-01  7.108864e-01  2.705415e-01  1.854313e-02  7.394380e+00  2.036224e+14  2.916886e+06  5.198338e-01 
  5.926102e-01  7.108979e-01  2.705297e-01  1.854332e-02  7.368163e+00  1.989758e+14  2.900579e+06  5.108310e-01 
  5.943427e-01  7.109101e-01  2.705179e-01  1.854305e-02  7.342107e+00  1.944350e+14  2.884214e+06  5.020099e-01 
  5.960740e-01  7.109229e-01  2.705050e-01  1.854313e-02  7.316223e+00  1.899982e+14  2.867788e+06  4.933688e-01 
  5.978038e-01  7.109364e-01  2.704910e-01  1.854358e-02  7.290570e+00  1.856641e+14  2.851301e+06  4.849071e-01 
  5.995324e-01  7.109505e-01  2.704764e-01  1.854403e-02  7.265173e+00  1.814288e+14  2.834741e+06  4.766190e-01 
  6.012595e-01  7.109654e-01  2.704611e-01  1.854453e-02  7.239997e+00  1.772905e+14  2.818104e+06  4.685030e-01 
  6.029852e-01  7.109810e-01  2.704449e-01  1.854508e-02  7.215090e+00  1.732464e+14  2.801381e+06  4.605556e-01 
  6.047092e-01  7.109973e-01  2.704280e-01  1.854569e-02  7.190478e+00  1.692949e+14  2.784567e+06  4.527754e-01 
  6.064315e-01  7.110143e-01  2.704103e-01  1.854636e-02  7.166136e+00  1.654333e+14  2.767654e+06  4.451592e-01 
  6.081518e-01  7.110321e-01  2.703917e-01  1.854709e-02  7.142079e+00  1.616602e+14  2.750636e+06  4.377059e-01 
  6.098702e-01  7.110508e-01  2.703723e-01  1.854790e-02  7.118287e+00  1.579729e+14  2.733501e+06  4.304124e-01 
  6.115861e-01  7.110702e-01  2.703520e-01  1.854879e-02  7.094850e+00  1.543700e+14  2.716244e+06  4.232776e-01 
  6.132998e-01  7.110903e-01  2.703309e-01  1.854977e-02  7.071810e+00  1.508492e+14  2.698854e+06  4.162991e-01 
  6.150107e-01  7.111112e-01  2.703089e-01  1.855086e-02  7.049165e+00  1.474089e+14  2.681320e+06  4.094760e-01 
  6.167190e-01  7.111329e-01  2.702860e-01  1.855207e-02  7.026879e+00  1.440470e+14  2.663631e+06  4.028063e-01 
  6.184241e-01  7.111554e-01  2.702622e-01  1.855342e-02  7.004953e+00  1.407619e+14  2.645776e+06  3.962894e-01 
  6.201261e-01  7.111785e-01  2.702376e-01  1.855492e-02  6.983609e+00  1.375517e+14  2.627740e+06  3.899235e-01 
  6.218245e-01  7.112022e-01  2.702122e-01  1.855659e-02  6.962770e+00  1.344149e+14  2.609510e+06  3.837084e-01 
  6.235194e-01  7.112269e-01  2.701857e-01  1.855846e-02  6.942297e+00  1.313495e+14  2.591070e+06  3.776428e-01 
  6.243377e-01  7.112388e-01  2.701728e-01  1.855946e-02  6.932738e+00  1.298921e+14  2.582071e+06  3.747626e-01 
  6.259698e-01  7.112634e-01  2.701460e-01  1.856161e-02  6.913712e+00  1.270285e+14  2.563922e+06  3.691129e-01 
  6.275979e-01  7.112892e-01  2.701171e-01  1.856467e-02  6.894785e+00  1.242279e+14  2.545533e+06  3.636025e-01 
  6.292215e-01  7.113132e-01  2.700975e-01  1.856025e-02  6.877934e+00  1.214894e+14  2.526890e+06  3.582319e-01 
  6.308406e-01  7.113382e-01  2.700330e-01  1.859975e-02  6.861298e+00  1.188110e+14  2.507949e+06  3.530061e-01 
  6.324546e-01  7.113618e-01  2.700503e-01  1.855894e-02  6.841418e+00  1.161920e+14  2.488708e+06  3.479092e-01 
  6.340631e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.136306e+14  2.468101e+06  3.430982e-01 
  6.356650e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.111259e+14  2.446388e+06  3.384778e-01 
  6.372605e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.086763e+14  2.424866e+06  3.338785e-01 
  6.388493e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.062809e+14  2.403537e+06  3.293606e-01 
  6.404315e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.039381e+14  2.382394e+06  3.248983e-01 
  6.420612e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  1.015689e+14  2.360718e+06  3.204292e-01 
  6.436833e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  9.925384e+13  2.339241e+06  3.160219e-01 
  6.452980e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  9.699139e+13  2.317958e+06  3.116751e-01 
  6.469050e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  9.478066e+13  2.296871e+06  3.073885e-01 
  6.485046e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  9.262018e+13  2.275975e+06  3.031608e-01 
  6.500965e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  9.050909e+13  2.255271e+06  2.989918e-01 
  6.516810e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  8.844598e+13  2.234754e+06  2.948798e-01 
  6.532578e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  8.643004e+13  2.214426e+06  2.908246e-01 
  6.548271e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  8.445991e+13  2.194282e+06  2.868247e-01 
  6.563887e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  8.253481e+13  2.174323e+06  2.828800e-01 
  6.579429e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  8.065347e+13  2.154544e+06  2.789892e-01 
  6.594899e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  7.881442e+13  2.134940e+06  2.751507e-01 
  6.610284e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  7.701845e+13  2.115527e+06  2.713674e-01 
  6.625597e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  7.526286e+13  2.096285e+06  2.676351e-01 
  6.640835e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  7.354711e+13  2.077217e+06  2.639538e-01 
  6.655996e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  7.187062e+13  2.058324e+06  2.603235e-01 
  6.671082e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  7.023219e+13  2.039601e+06  2.567430e-01 
  6.686090e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  6.863125e+13  2.021051e+06  2.532122e-01 
  6.701023e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  6.706664e+13  2.002668e+06  2.497298e-01 
  6.715879e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  6.553784e+13  1.984455e+06  2.462956e-01 
  6.730660e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  6.404374e+13  1.966406e+06  2.429080e-01 
  6.745363e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  6.258383e+13  1.948523e+06  2.395670e-01 
  6.759991e-01  7.115461e-01  2.699443e-01  1.848065e-02  6.827055e+00  6.115710e+13  1.930802e+06  2.362715e-01 
