    radius           X             Y            Z            omegaE-6       p           T          rho 
  9.702014e-04  3.390962e-01  6.412011e-01  1.969496e-02  1.506295e+01  2.372418e+17  1.571204e+07  1.545345e+02 
  9.852095e-04  3.390970e-01  6.412004e-01  1.969496e-02  1.506295e+01  2.372413e+17  1.571203e+07  1.545342e+02 
  1.000450e-03  3.390981e-01  6.411992e-01  1.969497e-02  1.506293e+01  2.372408e+17  1.571202e+07  1.545338e+02 
  1.015926e-03  3.390994e-01  6.411979e-01  1.969497e-02  1.506293e+01  2.372403e+17  1.571200e+07  1.545334e+02 
  1.031641e-03  3.391000e-01  6.411973e-01  1.969498e-02  1.506292e+01  2.372398e+17  1.571199e+07  1.545330e+02 
  1.047600e-03  3.391012e-01  6.411962e-01  1.969499e-02  1.506292e+01  2.372392e+17  1.571198e+07  1.545326e+02 
  1.063805e-03  3.391023e-01  6.411950e-01  1.969499e-02  1.506292e+01  2.372387e+17  1.571197e+07  1.545322e+02 
  1.080262e-03  3.391034e-01  6.411939e-01  1.969499e-02  1.506291e+01  2.372381e+17  1.571196e+07  1.545318e+02 
  1.096972e-03  3.391046e-01  6.411928e-01  1.969499e-02  1.506291e+01  2.372375e+17  1.571194e+07  1.545313e+02 
  1.113942e-03  3.391057e-01  6.411916e-01  1.969499e-02  1.506290e+01  2.372369e+17  1.571193e+07  1.545309e+02 
  1.131174e-03  3.391070e-01  6.411903e-01  1.969500e-02  1.506290e+01  2.372363e+17  1.571192e+07  1.545304e+02 
  1.148672e-03  3.391082e-01  6.411891e-01  1.969500e-02  1.506289e+01  2.372356e+17  1.571190e+07  1.545299e+02 
  1.166442e-03  3.391095e-01  6.411878e-01  1.969500e-02  1.506288e+01  2.372350e+17  1.571189e+07  1.545294e+02 
  1.184486e-03  3.391109e-01  6.411864e-01  1.969500e-02  1.506288e+01  2.372343e+17  1.571188e+07  1.545289e+02 
  1.202809e-03  3.391123e-01  6.411850e-01  1.969499e-02  1.506287e+01  2.372336e+17  1.571186e+07  1.545283e+02 
  1.221416e-03  3.391137e-01  6.411836e-01  1.969499e-02  1.506286e+01  2.372328e+17  1.571184e+07  1.545278e+02 
  1.240311e-03  3.391152e-01  6.411821e-01  1.969499e-02  1.506285e+01  2.372321e+17  1.571183e+07  1.545272e+02 
  1.259498e-03  3.391167e-01  6.411806e-01  1.969499e-02  1.506284e+01  2.372313e+17  1.571181e+07  1.545266e+02 
  1.278981e-03  3.391183e-01  6.411790e-01  1.969498e-02  1.506283e+01  2.372305e+17  1.571179e+07  1.545260e+02 
  1.298767e-03  3.391199e-01  6.411774e-01  1.969498e-02  1.506282e+01  2.372297e+17  1.571177e+07  1.545254e+02 
  1.318858e-03  3.391216e-01  6.411757e-01  1.969498e-02  1.506281e+01  2.372288e+17  1.571176e+07  1.545248e+02 
  1.339261e-03  3.391233e-01  6.411740e-01  1.969497e-02  1.506279e+01  2.372280e+17  1.571174e+07  1.545241e+02 
  1.359979e-03  3.391251e-01  6.411722e-01  1.969497e-02  1.506278e+01  2.372271e+17  1.571172e+07  1.545234e+02 
  1.381017e-03  3.391269e-01  6.411704e-01  1.969496e-02  1.506276e+01  2.372261e+17  1.571170e+07  1.545227e+02 
  1.402381e-03  3.391288e-01  6.411685e-01  1.969496e-02  1.506275e+01  2.372252e+17  1.571168e+07  1.545220e+02 
  1.424076e-03  3.391308e-01  6.411666e-01  1.969496e-02  1.506273e+01  2.372242e+17  1.571165e+07  1.545212e+02 
  1.446106e-03  3.391328e-01  6.411646e-01  1.969495e-02  1.506272e+01  2.372232e+17  1.571163e+07  1.545205e+02 
  1.468477e-03  3.391349e-01  6.411625e-01  1.969495e-02  1.506270e+01  2.372221e+17  1.571161e+07  1.545197e+02 
  1.491194e-03  3.391370e-01  6.411603e-01  1.969494e-02  1.506268e+01  2.372210e+17  1.571158e+07  1.545188e+02 
  1.514263e-03  3.391392e-01  6.411581e-01  1.969494e-02  1.506266e+01  2.372199e+17  1.571156e+07  1.545180e+02 
  1.537689e-03  3.391415e-01  6.411559e-01  1.969494e-02  1.506264e+01  2.372187e+17  1.571154e+07  1.545171e+02 
  1.561477e-03  3.391439e-01  6.411535e-01  1.969493e-02  1.506262e+01  2.372176e+17  1.571151e+07  1.545162e+02 
  1.585633e-03  3.391463e-01  6.411511e-01  1.969493e-02  1.506260e+01  2.372163e+17  1.571148e+07  1.545153e+02 
  1.610163e-03  3.391488e-01  6.411486e-01  1.969492e-02  1.506258e+01  2.372150e+17  1.571146e+07  1.545143e+02 
  1.635073e-03  3.391513e-01  6.411461e-01  1.969492e-02  1.506256e+01  2.372138e+17  1.571143e+07  1.545134e+02 
  1.660368e-03  3.391540e-01  6.411434e-01  1.969491e-02  1.506254e+01  2.372124e+17  1.571140e+07  1.545123e+02 
  1.686054e-03  3.391567e-01  6.411407e-01  1.969491e-02  1.506251e+01  2.372110e+17  1.571137e+07  1.545113e+02 
  1.712138e-03  3.391595e-01  6.411379e-01  1.969490e-02  1.506249e+01  2.372096e+17  1.571134e+07  1.545102e+02 
  1.738625e-03  3.391625e-01  6.411349e-01  1.969490e-02  1.506246e+01  2.372081e+17  1.571130e+07  1.545091e+02 
  1.765523e-03  3.391655e-01  6.411320e-01  1.969489e-02  1.506243e+01  2.372066e+17  1.571127e+07  1.545079e+02 
  1.792836e-03  3.391686e-01  6.411289e-01  1.969488e-02  1.506240e+01  2.372050e+17  1.571124e+07  1.545068e+02 
  1.820572e-03  3.391717e-01  6.411257e-01  1.969488e-02  1.506237e+01  2.372034e+17  1.571120e+07  1.545055e+02 
  1.848737e-03  3.391750e-01  6.411224e-01  1.969487e-02  1.506235e+01  2.372017e+17  1.571116e+07  1.545043e+02 
  1.877339e-03  3.391784e-01  6.411190e-01  1.969486e-02  1.506231e+01  2.372000e+17  1.571113e+07  1.545030e+02 
  1.906382e-03  3.391819e-01  6.411155e-01  1.969486e-02  1.506228e+01  2.371982e+17  1.571109e+07  1.545016e+02 
  1.935876e-03  3.391855e-01  6.411119e-01  1.969485e-02  1.506225e+01  2.371964e+17  1.571105e+07  1.545002e+02 
  1.965825e-03  3.391892e-01  6.411082e-01  1.969484e-02  1.506221e+01  2.371945e+17  1.571101e+07  1.544988e+02 
  1.996238e-03  3.391931e-01  6.411044e-01  1.969484e-02  1.506218e+01  2.371926e+17  1.571096e+07  1.544973e+02 
  2.027122e-03  3.391970e-01  6.411004e-01  1.969483e-02  1.506214e+01  2.371905e+17  1.571092e+07  1.544958e+02 
  2.058483e-03  3.392011e-01  6.410964e-01  1.969482e-02  1.506210e+01  2.371885e+17  1.571088e+07  1.544942e+02 
  2.090330e-03  3.392053e-01  6.410922e-01  1.969481e-02  1.506207e+01  2.371863e+17  1.571083e+07  1.544926e+02 
  2.122670e-03  3.392097e-01  6.410878e-01  1.969480e-02  1.506202e+01  2.371841e+17  1.571078e+07  1.544910e+02 
  2.155510e-03  3.392141e-01  6.410834e-01  1.969480e-02  1.506198e+01  2.371819e+17  1.571073e+07  1.544892e+02 
  2.188859e-03  3.392187e-01  6.410788e-01  1.969479e-02  1.506194e+01  2.371795e+17  1.571068e+07  1.544875e+02 
  2.222723e-03  3.392235e-01  6.410740e-01  1.969478e-02  1.506189e+01  2.371771e+17  1.571063e+07  1.544856e+02 
  2.257112e-03  3.392284e-01  6.410691e-01  1.969477e-02  1.506185e+01  2.371746e+17  1.571057e+07  1.544838e+02 
  2.292033e-03  3.392335e-01  6.410641e-01  1.969476e-02  1.506180e+01  2.371720e+17  1.571052e+07  1.544818e+02 
  2.327495e-03  3.392387e-01  6.410589e-01  1.969475e-02  1.506175e+01  2.371694e+17  1.571046e+07  1.544798e+02 
  2.363505e-03  3.392441e-01  6.410535e-01  1.969474e-02  1.506170e+01  2.371667e+17  1.571040e+07  1.544778e+02 
  2.400072e-03  3.392496e-01  6.410480e-01  1.969473e-02  1.506165e+01  2.371639e+17  1.571034e+07  1.544756e+02 
  2.437206e-03  3.392553e-01  6.410423e-01  1.969472e-02  1.506160e+01  2.371610e+17  1.571027e+07  1.544735e+02 
  2.474914e-03  3.392612e-01  6.410364e-01  1.969471e-02  1.506154e+01  2.371580e+17  1.571021e+07  1.544712e+02 
  2.513206e-03  3.392673e-01  6.410303e-01  1.969469e-02  1.506148e+01  2.371549e+17  1.571014e+07  1.544689e+02 
  2.552091e-03  3.392735e-01  6.410241e-01  1.969468e-02  1.506142e+01  2.371517e+17  1.571007e+07  1.544664e+02 
  2.591577e-03  3.392800e-01  6.410176e-01  1.969467e-02  1.506136e+01  2.371484e+17  1.571000e+07  1.544640e+02 
  2.631675e-03  3.392867e-01  6.410110e-01  1.969466e-02  1.506130e+01  2.371450e+17  1.570993e+07  1.544614e+02 
  2.672393e-03  3.392935e-01  6.410041e-01  1.969464e-02  1.506123e+01  2.371415e+17  1.570985e+07  1.544588e+02 
  2.713742e-03  3.393006e-01  6.409970e-01  1.969463e-02  1.506117e+01  2.371380e+17  1.570977e+07  1.544561e+02 
  2.755731e-03  3.393079e-01  6.409897e-01  1.969462e-02  1.506110e+01  2.371342e+17  1.570969e+07  1.544532e+02 
  2.798370e-03  3.393155e-01  6.409822e-01  1.969460e-02  1.506103e+01  2.371304e+17  1.570961e+07  1.544503e+02 
  2.841669e-03  3.393232e-01  6.409745e-01  1.969459e-02  1.506095e+01  2.371265e+17  1.570952e+07  1.544474e+02 
  2.885638e-03  3.393312e-01  6.409665e-01  1.969457e-02  1.506088e+01  2.371224e+17  1.570943e+07  1.544443e+02 
  2.930288e-03  3.393395e-01  6.409582e-01  1.969456e-02  1.506080e+01  2.371182e+17  1.570934e+07  1.544411e+02 
  2.975629e-03  3.393480e-01  6.409497e-01  1.969454e-02  1.506072e+01  2.371139e+17  1.570925e+07  1.544379e+02 
  3.021672e-03  3.393568e-01  6.409409e-01  1.969452e-02  1.506063e+01  2.371094e+17  1.570915e+07  1.544345e+02 
  3.068428e-03  3.393659e-01  6.409319e-01  1.969451e-02  1.506055e+01  2.371048e+17  1.570905e+07  1.544310e+02 
  3.115908e-03  3.393752e-01  6.409226e-01  1.969449e-02  1.506046e+01  2.371001e+17  1.570894e+07  1.544274e+02 
  3.164123e-03  3.393848e-01  6.409130e-01  1.969447e-02  1.506037e+01  2.370952e+17  1.570884e+07  1.544237e+02 
  3.213085e-03  3.393948e-01  6.409031e-01  1.969445e-02  1.506027e+01  2.370902e+17  1.570873e+07  1.544199e+02 
  3.262804e-03  3.394050e-01  6.408928e-01  1.969443e-02  1.506018e+01  2.370850e+17  1.570862e+07  1.544160e+02 
  3.313294e-03  3.394156e-01  6.408823e-01  1.969441e-02  1.506008e+01  2.370796e+17  1.570850e+07  1.544119e+02 
  3.364566e-03  3.394265e-01  6.408714e-01  1.969439e-02  1.505997e+01  2.370741e+17  1.570838e+07  1.544078e+02 
  3.416631e-03  3.394377e-01  6.408602e-01  1.969437e-02  1.505987e+01  2.370684e+17  1.570825e+07  1.544034e+02 
  3.469503e-03  3.394493e-01  6.408487e-01  1.969435e-02  1.505976e+01  2.370625e+17  1.570812e+07  1.543990e+02 
  3.523193e-03  3.394612e-01  6.408367e-01  1.969432e-02  1.505964e+01  2.370564e+17  1.570799e+07  1.543944e+02 
  3.577716e-03  3.394735e-01  6.408245e-01  1.969430e-02  1.505953e+01  2.370502e+17  1.570786e+07  1.543897e+02 
  3.633082e-03  3.394862e-01  6.408118e-01  1.969428e-02  1.505940e+01  2.370437e+17  1.570771e+07  1.543848e+02 
  3.689306e-03  3.394993e-01  6.407987e-01  1.969425e-02  1.505928e+01  2.370371e+17  1.570757e+07  1.543798e+02 
  3.746401e-03  3.395128e-01  6.407853e-01  1.969422e-02  1.505915e+01  2.370302e+17  1.570742e+07  1.543746e+02 
  3.804380e-03  3.395267e-01  6.407714e-01  1.969420e-02  1.505902e+01  2.370232e+17  1.570726e+07  1.543693e+02 
  3.863258e-03  3.395411e-01  6.407570e-01  1.969417e-02  1.505888e+01  2.370159e+17  1.570711e+07  1.543638e+02 
  3.923047e-03  3.395559e-01  6.407423e-01  1.969414e-02  1.505874e+01  2.370084e+17  1.570694e+07  1.543581e+02 
  3.983763e-03  3.395711e-01  6.407270e-01  1.969411e-02  1.505860e+01  2.370006e+17  1.570677e+07  1.543523e+02 
  4.045420e-03  3.395869e-01  6.407113e-01  1.969408e-02  1.505845e+01  2.369926e+17  1.570660e+07  1.543462e+02 
  4.108031e-03  3.396031e-01  6.406951e-01  1.969405e-02  1.505829e+01  2.369844e+17  1.570642e+07  1.543400e+02 
  4.171613e-03  3.396198e-01  6.406784e-01  1.969402e-02  1.505813e+01  2.369759e+17  1.570623e+07  1.543336e+02 
  4.236180e-03  3.396371e-01  6.406612e-01  1.969399e-02  1.505797e+01  2.369671e+17  1.570604e+07  1.543270e+02 
  4.301748e-03  3.396549e-01  6.406435e-01  1.969395e-02  1.505780e+01  2.369581e+17  1.570584e+07  1.543201e+02 
  4.368331e-03  3.396732e-01  6.406252e-01  1.969392e-02  1.505762e+01  2.369488e+17  1.570564e+07  1.543131e+02 
  4.435947e-03  3.396921e-01  6.406063e-01  1.969388e-02  1.505744e+01  2.369392e+17  1.570543e+07  1.543058e+02 
  4.504610e-03  3.397116e-01  6.405868e-01  1.969384e-02  1.505726e+01  2.369293e+17  1.570522e+07  1.542984e+02 
  4.574337e-03  3.397317e-01  6.405667e-01  1.969381e-02  1.505707e+01  2.369191e+17  1.570499e+07  1.542907e+02 
  4.645146e-03  3.397525e-01  6.405460e-01  1.969376e-02  1.505687e+01  2.369086e+17  1.570476e+07  1.542827e+02 
  4.717051e-03  3.397738e-01  6.405247e-01  1.969372e-02  1.505667e+01  2.368977e+17  1.570452e+07  1.542745e+02 
  4.790072e-03  3.397959e-01  6.405027e-01  1.969368e-02  1.505646e+01  2.368865e+17  1.570428e+07  1.542661e+02 
  4.864225e-03  3.398186e-01  6.404800e-01  1.969364e-02  1.505624e+01  2.368750e+17  1.570403e+07  1.542573e+02 
  4.939527e-03  3.398421e-01  6.404566e-01  1.969359e-02  1.505602e+01  2.368631e+17  1.570377e+07  1.542483e+02 
  5.015997e-03  3.398662e-01  6.404325e-01  1.969355e-02  1.505579e+01  2.368508e+17  1.570350e+07  1.542391e+02 
  5.093652e-03  3.398912e-01  6.404076e-01  1.969350e-02  1.505555e+01  2.368381e+17  1.570322e+07  1.542295e+02 
  5.172512e-03  3.399169e-01  6.403819e-01  1.969345e-02  1.505530e+01  2.368251e+17  1.570294e+07  1.542197e+02 
  5.252595e-03  3.399434e-01  6.403555e-01  1.969340e-02  1.505505e+01  2.368116e+17  1.570264e+07  1.542095e+02 
  5.333920e-03  3.399707e-01  6.403282e-01  1.969335e-02  1.505479e+01  2.367978e+17  1.570234e+07  1.541990e+02 
  5.416506e-03  3.399989e-01  6.403001e-01  1.969329e-02  1.505452e+01  2.367835e+17  1.570203e+07  1.541882e+02 
  5.500373e-03  3.400279e-01  6.402711e-01  1.969324e-02  1.505425e+01  2.367687e+17  1.570171e+07  1.541771e+02 
  5.585542e-03  3.400579e-01  6.402412e-01  1.969318e-02  1.505396e+01  2.367535e+17  1.570137e+07  1.541656e+02 
  5.672032e-03  3.400888e-01  6.402103e-01  1.969312e-02  1.505367e+01  2.367378e+17  1.570103e+07  1.541538e+02 
  5.759863e-03  3.401206e-01  6.401786e-01  1.969306e-02  1.505336e+01  2.367217e+17  1.570068e+07  1.541416e+02 
  5.849058e-03  3.401535e-01  6.401458e-01  1.969300e-02  1.505305e+01  2.367050e+17  1.570031e+07  1.541290e+02 
  5.939637e-03  3.401873e-01  6.401120e-01  1.969293e-02  1.505273e+01  2.366878e+17  1.569994e+07  1.541160e+02 
  6.031622e-03  3.402223e-01  6.400771e-01  1.969287e-02  1.505240e+01  2.366701e+17  1.569955e+07  1.541026e+02 
  6.125035e-03  3.402583e-01  6.400412e-01  1.969279e-02  1.505205e+01  2.366518e+17  1.569915e+07  1.540888e+02 
  6.219898e-03  3.402954e-01  6.400041e-01  1.969272e-02  1.505170e+01  2.366330e+17  1.569874e+07  1.540746e+02 
  6.316234e-03  3.403337e-01  6.399659e-01  1.969265e-02  1.505133e+01  2.366135e+17  1.569831e+07  1.540599e+02 
  6.414066e-03  3.403731e-01  6.399265e-01  1.969258e-02  1.505096e+01  2.365935e+17  1.569788e+07  1.540448e+02 
  6.513417e-03  3.404138e-01  6.398859e-01  1.969250e-02  1.505057e+01  2.365728e+17  1.569742e+07  1.540292e+02 
  6.614311e-03  3.404558e-01  6.398440e-01  1.969242e-02  1.505017e+01  2.365515e+17  1.569696e+07  1.540131e+02 
  6.716773e-03  3.404991e-01  6.398008e-01  1.969233e-02  1.504976e+01  2.365296e+17  1.569648e+07  1.539966e+02 
  6.820826e-03  3.405437e-01  6.397563e-01  1.969225e-02  1.504934e+01  2.365069e+17  1.569598e+07  1.539795e+02 
  6.926496e-03  3.405897e-01  6.397103e-01  1.969216e-02  1.504890e+01  2.364836e+17  1.569547e+07  1.539619e+02 
  7.033808e-03  3.406371e-01  6.396630e-01  1.969207e-02  1.504845e+01  2.364595e+17  1.569495e+07  1.539437e+02 
  7.142788e-03  3.406860e-01  6.396142e-01  1.969198e-02  1.504798e+01  2.364347e+17  1.569440e+07  1.539250e+02 
  7.253461e-03  3.407365e-01  6.395638e-01  1.969188e-02  1.504750e+01  2.364091e+17  1.569384e+07  1.539057e+02 
  7.365856e-03  3.407885e-01  6.395119e-01  1.969178e-02  1.504701e+01  2.363827e+17  1.569326e+07  1.538858e+02 
  7.479998e-03  3.408421e-01  6.394584e-01  1.969168e-02  1.504650e+01  2.363555e+17  1.569267e+07  1.538653e+02 
  7.595915e-03  3.408974e-01  6.394032e-01  1.969157e-02  1.504597e+01  2.363274e+17  1.569206e+07  1.538441e+02 
  7.713635e-03  3.409544e-01  6.393463e-01  1.969146e-02  1.504543e+01  2.362985e+17  1.569142e+07  1.538223e+02 
  7.833187e-03  3.410131e-01  6.392877e-01  1.969135e-02  1.504487e+01  2.362687e+17  1.569077e+07  1.537998e+02 
  7.954598e-03  3.410737e-01  6.392272e-01  1.969123e-02  1.504429e+01  2.362379e+17  1.569010e+07  1.537766e+02 
  8.077899e-03  3.411362e-01  6.391648e-01  1.969111e-02  1.504370e+01  2.362062e+17  1.568940e+07  1.537527e+02 
  8.203119e-03  3.412006e-01  6.391005e-01  1.969100e-02  1.504308e+01  2.361735e+17  1.568869e+07  1.537281e+02 
  8.330289e-03  3.412671e-01  6.390342e-01  1.969087e-02  1.504244e+01  2.361398e+17  1.568795e+07  1.537027e+02 
  8.459439e-03  3.413355e-01  6.389659e-01  1.969074e-02  1.504179e+01  2.361051e+17  1.568719e+07  1.536765e+02 
  8.590600e-03  3.414061e-01  6.388954e-01  1.969060e-02  1.504111e+01  2.360692e+17  1.568640e+07  1.536495e+02 
  8.723805e-03  3.414790e-01  6.388227e-01  1.969047e-02  1.504042e+01  2.360323e+17  1.568560e+07  1.536217e+02 
  8.859085e-03  3.415540e-01  6.387478e-01  1.969032e-02  1.503970e+01  2.359942e+17  1.568476e+07  1.535930e+02 
  8.996473e-03  3.416314e-01  6.386705e-01  1.969018e-02  1.503897e+01  2.359550e+17  1.568390e+07  1.535634e+02 
  9.136003e-03  3.417112e-01  6.385909e-01  1.969002e-02  1.503821e+01  2.359145e+17  1.568301e+07  1.535329e+02 
  9.277708e-03  3.417935e-01  6.385088e-01  1.968987e-02  1.503743e+01  2.358727e+17  1.568210e+07  1.535015e+02 
  9.421623e-03  3.418783e-01  6.384241e-01  1.968970e-02  1.503662e+01  2.358297e+17  1.568116e+07  1.534691e+02 
  9.567783e-03  3.419658e-01  6.383368e-01  1.968954e-02  1.503579e+01  2.357853e+17  1.568018e+07  1.534357e+02 
  9.716224e-03  3.420559e-01  6.382468e-01  1.968937e-02  1.503493e+01  2.357396e+17  1.567918e+07  1.534012e+02 
  9.866982e-03  3.421489e-01  6.381540e-01  1.968919e-02  1.503405e+01  2.356924e+17  1.567815e+07  1.533657e+02 
  1.002009e-02  3.422447e-01  6.380583e-01  1.968900e-02  1.503313e+01  2.356438e+17  1.567708e+07  1.533291e+02 
  1.017560e-02  3.423436e-01  6.379597e-01  1.968881e-02  1.503220e+01  2.355936e+17  1.567598e+07  1.532914e+02 
  1.033353e-02  3.424455e-01  6.378580e-01  1.968862e-02  1.503123e+01  2.355420e+17  1.567485e+07  1.532525e+02 
  1.049393e-02  3.425505e-01  6.377531e-01  1.968842e-02  1.503023e+01  2.354887e+17  1.567368e+07  1.532124e+02 
  1.065683e-02  3.426588e-01  6.376450e-01  1.968821e-02  1.502920e+01  2.354338e+17  1.567248e+07  1.531711e+02 
  1.082229e-02  3.427705e-01  6.375336e-01  1.968800e-02  1.502814e+01  2.353771e+17  1.567123e+07  1.531285e+02 
  1.099033e-02  3.428856e-01  6.374187e-01  1.968778e-02  1.502705e+01  2.353187e+17  1.566995e+07  1.530847e+02 
  1.116100e-02  3.430043e-01  6.373002e-01  1.968755e-02  1.502592e+01  2.352585e+17  1.566863e+07  1.530394e+02 
  1.133434e-02  3.431266e-01  6.371781e-01  1.968732e-02  1.502475e+01  2.351965e+17  1.566727e+07  1.529928e+02 
  1.151040e-02  3.432528e-01  6.370522e-01  1.968708e-02  1.502355e+01  2.351325e+17  1.566586e+07  1.529447e+02 
  1.168921e-02  3.433828e-01  6.369224e-01  1.968683e-02  1.502229e+01  2.350666e+17  1.566442e+07  1.528952e+02 
  1.187083e-02  3.435169e-01  6.367885e-01  1.968657e-02  1.502101e+01  2.349986e+17  1.566292e+07  1.528441e+02 
  1.205529e-02  3.436551e-01  6.366506e-01  1.968630e-02  1.501935e+01  2.349285e+17  1.566138e+07  1.527914e+02 
  1.224264e-02  3.437976e-01  6.365083e-01  1.968603e-02  1.501792e+01  2.348562e+17  1.565980e+07  1.527372e+02 
  1.243294e-02  3.439445e-01  6.363617e-01  1.968574e-02  1.501640e+01  2.347817e+17  1.565816e+07  1.526813e+02 
  1.262622e-02  3.440959e-01  6.362106e-01  1.968545e-02  1.501495e+01  2.347050e+17  1.565647e+07  1.526237e+02 
  1.282253e-02  3.442521e-01  6.360547e-01  1.968515e-02  1.501346e+01  2.346258e+17  1.565473e+07  1.525643e+02 
  1.302193e-02  3.444130e-01  6.358941e-01  1.968484e-02  1.501192e+01  2.345442e+17  1.565294e+07  1.525031e+02 
  1.322447e-02  3.445789e-01  6.357284e-01  1.968453e-02  1.501034e+01  2.344601e+17  1.565109e+07  1.524400e+02 
  1.343019e-02  3.447500e-01  6.355577e-01  1.968420e-02  1.500871e+01  2.343734e+17  1.564918e+07  1.523750e+02 
  1.363914e-02  3.449263e-01  6.353817e-01  1.968386e-02  1.500702e+01  2.342840e+17  1.564721e+07  1.523080e+02 
  1.385139e-02  3.451081e-01  6.352003e-01  1.968351e-02  1.500528e+01  2.341919e+17  1.564518e+07  1.522390e+02 
  1.406697e-02  3.452954e-01  6.350133e-01  1.968315e-02  1.500348e+01  2.340969e+17  1.564309e+07  1.521678e+02 
  1.428596e-02  3.454886e-01  6.348205e-01  1.968278e-02  1.500165e+01  2.339990e+17  1.564094e+07  1.520945e+02 
  1.450839e-02  3.456877e-01  6.346217e-01  1.968239e-02  1.499975e+01  2.338981e+17  1.563871e+07  1.520190e+02 
  1.473434e-02  3.458929e-01  6.344169e-01  1.968200e-02  1.499779e+01  2.337941e+17  1.563642e+07  1.519412e+02 
  1.496385e-02  3.461045e-01  6.342057e-01  1.968159e-02  1.499577e+01  2.336869e+17  1.563406e+07  1.518610e+02 
  1.519699e-02  3.463226e-01  6.339880e-01  1.968117e-02  1.499369e+01  2.335764e+17  1.563162e+07  1.517783e+02 
  1.543381e-02  3.465474e-01  6.337636e-01  1.968074e-02  1.499155e+01  2.334625e+17  1.562911e+07  1.516932e+02 
  1.567438e-02  3.467791e-01  6.335323e-01  1.968029e-02  1.498934e+01  2.333451e+17  1.562652e+07  1.516054e+02 
  1.591875e-02  3.470180e-01  6.332939e-01  1.967983e-02  1.498707e+01  2.332241e+17  1.562385e+07  1.515150e+02 
  1.616699e-02  3.472641e-01  6.330482e-01  1.967935e-02  1.498472e+01  2.330994e+17  1.562109e+07  1.514219e+02 
  1.641917e-02  3.475179e-01  6.327949e-01  1.967886e-02  1.498229e+01  2.329709e+17  1.561825e+07  1.513259e+02 
  1.667535e-02  3.477794e-01  6.325339e-01  1.967835e-02  1.497980e+01  2.328384e+17  1.561533e+07  1.512271e+02 
  1.693560e-02  3.480490e-01  6.322648e-01  1.967782e-02  1.497716e+01  2.327019e+17  1.561231e+07  1.511252e+02 
  1.719997e-02  3.483269e-01  6.319874e-01  1.967729e-02  1.497421e+01  2.325612e+17  1.560920e+07  1.510203e+02 
  1.746855e-02  3.486132e-01  6.317016e-01  1.967673e-02  1.497142e+01  2.324162e+17  1.560599e+07  1.509122e+02 
  1.774141e-02  3.489084e-01  6.314070e-01  1.967616e-02  1.496858e+01  2.322667e+17  1.560268e+07  1.508009e+02 
  1.801861e-02  3.492126e-01  6.311034e-01  1.967557e-02  1.496568e+01  2.321127e+17  1.559927e+07  1.506862e+02 
  1.830023e-02  3.495261e-01  6.307904e-01  1.967497e-02  1.496269e+01  2.319540e+17  1.559575e+07  1.505681e+02 
  1.858634e-02  3.498493e-01  6.304679e-01  1.967434e-02  1.495961e+01  2.317904e+17  1.559213e+07  1.504464e+02 
  1.887701e-02  3.501822e-01  6.301355e-01  1.967369e-02  1.495643e+01  2.316219e+17  1.558839e+07  1.503211e+02 
  1.917234e-02  3.505254e-01  6.297930e-01  1.967302e-02  1.495316e+01  2.314482e+17  1.558454e+07  1.501920e+02 
  1.947239e-02  3.508791e-01  6.294400e-01  1.967232e-02  1.494977e+01  2.312692e+17  1.558057e+07  1.500591e+02 
  1.977724e-02  3.512436e-01  6.290762e-01  1.967161e-02  1.494547e+01  2.310848e+17  1.557647e+07  1.499222e+02 
  2.008698e-02  3.516191e-01  6.287013e-01  1.967088e-02  1.494140e+01  2.308948e+17  1.557225e+07  1.497812e+02 
  2.040169e-02  3.520062e-01  6.283150e-01  1.967013e-02  1.493743e+01  2.306990e+17  1.556790e+07  1.496360e+02 
  2.072146e-02  3.524050e-01  6.279170e-01  1.966935e-02  1.493359e+01  2.304973e+17  1.556341e+07  1.494865e+02 
  2.104637e-02  3.528160e-01  6.275068e-01  1.966855e-02  1.492964e+01  2.302894e+17  1.555878e+07  1.493326e+02 
  2.137651e-02  3.532394e-01  6.270841e-01  1.966772e-02  1.492500e+01  2.300752e+17  1.555401e+07  1.491741e+02 
  2.171198e-02  3.536758e-01  6.266485e-01  1.966687e-02  1.492080e+01  2.298546e+17  1.554910e+07  1.490109e+02 
  2.205286e-02  3.541254e-01  6.261998e-01  1.966599e-02  1.491653e+01  2.296273e+17  1.554403e+07  1.488428e+02 
  2.239925e-02  3.545886e-01  6.257374e-01  1.966508e-02  1.491210e+01  2.293931e+17  1.553880e+07  1.486698e+02 
  2.275125e-02  3.550659e-01  6.252610e-01  1.966415e-02  1.490742e+01  2.291518e+17  1.553342e+07  1.484918e+02 
  2.310895e-02  3.555577e-01  6.247702e-01  1.966319e-02  1.490257e+01  2.289033e+17  1.552786e+07  1.483084e+02 
  2.347245e-02  3.560643e-01  6.242645e-01  1.966220e-02  1.489770e+01  2.286472e+17  1.552214e+07  1.481198e+02 
  2.384187e-02  3.565863e-01  6.237435e-01  1.966117e-02  1.489266e+01  2.283835e+17  1.551624e+07  1.479255e+02 
  2.421729e-02  3.571240e-01  6.232068e-01  1.966012e-02  1.488745e+01  2.281118e+17  1.551016e+07  1.477256e+02 
  2.459884e-02  3.576780e-01  6.226539e-01  1.965903e-02  1.488208e+01  2.278320e+17  1.550389e+07  1.475199e+02 
